DIP-36614N|uniprotkb:Q5FBB7,DIP-37995N|refseq:NP_060571|uniprotkb:Q53HL2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-187401E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-36615N|refseq:NP_689737|uniprotkb:Q562F6,DIP-37995N|refseq:NP_060571|uniprotkb:Q53HL2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-187402E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-53666N|uniprotkb:Q9NP77,DIP-42506N|refseq:NP_004810|uniprotkb:Q92797,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187404E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-574N|uniprotkb:P05067,DIP-59240N|uniprotkb:A4D1B5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187428E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,['Golgi apparatus']
DIP-31241N|refseq:NP_054783|uniprotkb:Q9BV86,DIP-582N|refseq:NP_000312|uniprotkb:P06400,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0213(methylation reaction),DIP-187435E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-33561N|uniprotkb:Q01105,DIP-31241N|refseq:NP_054783|uniprotkb:Q9BV86,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0213(methylation reaction),DIP-187436E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus', 'Endoplasmic reticulum']",['Nucleus']
DIP-31167N|refseq:NP_031401|uniprotkb:Q13148,DIP-33372N|uniprotkb:Q99700,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187438E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Cytoplasm']
DIP-57493N|uniprotkb:P05165,DIP-38244N|refseq:NP_000523|uniprotkb:P05166,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-187445E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Mitochondrion'],['Mitochondrion']
DIP-29729N|uniprotkb:Q12791,DIP-29729N|uniprotkb:Q12791,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187451E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-31351N|uniprotkb:Q9NWZ3,DIP-31800N|refseq:NP_001561|uniprotkb:O43187,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187469E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-35252N|refseq:NP_006556|uniprotkb:P49711,DIP-33440N|uniprotkb:Q01860,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187496E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-59105N|refseq:NP_004262|uniprotkb:O95711,DIP-59104N|refseq:NP_005573|uniprotkb:Q99467,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-187054E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-34893N|refseq:NP_005029|uniprotkb:Q08752,DIP-878N|refseq:NP_002084|uniprotkb:P49841,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187296E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-24186N|uniprotkb:P78527,DIP-58162N|uniprotkb:Q6UYC3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187371E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Nucleus'],
DIP-35416N|uniprotkb:P18754,DIP-31241N|refseq:NP_054783|uniprotkb:Q9BV86,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0213(methylation reaction)|MI:0213(methylation reaction)|MI:0213(methylation reaction),DIP-187434E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-59418N|refseq:NP_057517|uniprotkb:Q9NZD2,DIP-59418N|refseq:NP_057517|uniprotkb:Q9NZD2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187829E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-29007N|refseq:NP_006550|uniprotkb:Q07666,DIP-33556N|uniprotkb:P25054,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187819E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Cytoplasm']
DIP-33238N|uniprotkb:P49959,DIP-33238N|uniprotkb:P49959,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187828E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-41860N|uniprotkb:P09603,DIP-41860N|uniprotkb:P09603,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187845E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-34890N|refseq:NP_065815|uniprotkb:Q8WXD9,DIP-34890N|refseq:NP_065815|uniprotkb:Q8WXD9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187850E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-34890N|refseq:NP_065815|uniprotkb:Q8WXD9,DIP-38727N|uniprotkb:O14936,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187851E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],"['Cytoplasm', 'Nucleus']"
DIP-31225N|uniprotkb:Q01831,DIP-36670N|refseq:NP_000098|uniprotkb:Q92466,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187856E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-5971N|uniprotkb:P38398,DIP-56496N|uniprotkb:O75330,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187870E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Cytoplasm']
DIP-56496N|uniprotkb:O75330,DIP-36727N|refseq:NP_036244|uniprotkb:Q9ULW0,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187871E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],"['Cytoplasm', 'Nucleus']"
DIP-2651N|uniprotkb:P41182,DIP-35680N|uniprotkb:Q86XK2,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187971E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-50704N|uniprotkb:Q9Y3Z3,DIP-50704N|uniprotkb:Q9Y3Z3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187992E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-48569N|uniprotkb:Q9HCJ0,DIP-50708N|uniprotkb:Q504Q3,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187999E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-59373N|refseq:NP_001091954|uniprotkb:Q9Y6R1,DIP-59373N|refseq:NP_001091954|uniprotkb:Q9Y6R1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-187717E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-27525N|uniprotkb:Q9NYJ8,DIP-397N|uniprotkb:P51617,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187516E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],"['Cytoplasm', 'Nucleus']"
DIP-27528N|uniprotkb:Q9Y6K9,DIP-41273N|refseq:NP_004272|uniprotkb:O95817,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187575E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-33605N|refseq:NP_002476|uniprotkb:O60934,DIP-44775N|refseq:NP_006210|uniprotkb:P42338,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187576E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-59318N|refseq:NP_003589|uniprotkb:Q15562,DIP-40839N|refseq:NP_006097|uniprotkb:P46937,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-187581E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-40729N|uniprotkb:P49418,DIP-40729N|uniprotkb:P49418,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187597E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-41254N|refseq:NP_005711|uniprotkb:O15143,DIP-33187N|refseq:NP_005710|uniprotkb:O15145,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187603E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-44938N|uniprotkb:P26447,DIP-44938N|uniprotkb:P26447,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187607E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-123N|refseq:NP_444284|uniprotkb:P24385,DIP-36422N|refseq:NP_001247|uniprotkb:P30260,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187610E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Nucleus']
DIP-56692N|uniprotkb:Q5JTV8,DIP-56930N|uniprotkb:O14657,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187624E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Nucleus', 'Endoplasmic reticulum']"
DIP-59333N|refseq:NP_071766|uniprotkb:Q9H497,DIP-56692N|uniprotkb:Q5JTV8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187626E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Endoplasmic reticulum']",['Nucleus']
DIP-59334N|refseq:NP_057405|uniprotkb:Q9UBD6,DIP-59334N|refseq:NP_057405|uniprotkb:Q9UBD6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187627E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-42669N|refseq:NP_073747|uniprotkb:Q9H816,DIP-42669N|refseq:NP_073747|uniprotkb:Q9H816,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187631E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-42502N|refseq:NP_008937|uniprotkb:O43809,DIP-42502N|refseq:NP_008937|uniprotkb:O43809,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-187632E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-32788N|refseq:NP_000483|uniprotkb:P13569,DIP-41085N|refseq:NP_006810|uniprotkb:P31948,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187640E,dip-quality-status:core,dip:0004(small scale),['Endoplasmic reticulum'],"['Cytoplasm', 'Nucleus']"
DIP-31137N|refseq:NP_002406|uniprotkb:P14174,DIP-31137N|refseq:NP_002406|uniprotkb:P14174,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187642E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-48396N|refseq:NP_068370|uniprotkb:P20393,DIP-34362N|refseq:NP_113584|uniprotkb:Q7Z6Z7,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187651E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Nucleus']"
DIP-790N|refseq:NP_004949|uniprotkb:P42345,DIP-38213N|uniprotkb:Q8WUA4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187662E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus', 'Mitochondrion', 'Endoplasmic reticulum', 'Golgi apparatus']",['Nucleus']
DIP-38213N|uniprotkb:Q8WUA4,DIP-39482N|refseq:NP_065812|uniprotkb:Q8N122,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187663E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Cytoplasm']
DIP-50823N|uniprotkb:Q9Y5Q8,DIP-790N|refseq:NP_004949|uniprotkb:P42345,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187664E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus', 'Mitochondrion', 'Endoplasmic reticulum', 'Golgi apparatus']"
DIP-50823N|uniprotkb:Q9Y5Q8,DIP-38213N|uniprotkb:Q8WUA4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187665E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-790N|refseq:NP_004949|uniprotkb:P42345,DIP-53028N|uniprotkb:Q9H063,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-187666E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus', 'Mitochondrion', 'Endoplasmic reticulum', 'Golgi apparatus']","['Cytoplasm', 'Nucleus']"
DIP-38212N|uniprotkb:Q12789,DIP-38213N|uniprotkb:Q8WUA4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187667E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-6023N|uniprotkb:P08581,DIP-6023N|uniprotkb:P08581,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction),DIP-187686E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-42671N|refseq:NP_057068|uniprotkb:Q9Y5K5,DIP-59359N|uniprotkb:P35228,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187687E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-24187N|refseq:NP_002937|uniprotkb:P15927,DIP-36438N|refseq:NP_000938|uniprotkb:P49643,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-187690E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],
DIP-32517N|uniprotkb:Q16891,DIP-29554N|refseq:NP_110435|uniprotkb:Q9GZM8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-187752E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Mitochondrion'],['Cytoplasm']
DIP-41254N|refseq:NP_005711|uniprotkb:O15143,DIP-33140N|refseq:NP_005712|uniprotkb:P61158,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187769E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-41254N|refseq:NP_005711|uniprotkb:O15143,DIP-33165N|refseq:NP_005713|uniprotkb:P61160,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187770E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-33188N|refseq:NP_005709|uniprotkb:P59998,DIP-41254N|refseq:NP_005711|uniprotkb:O15143,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187772E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-28142N|refseq:NP_055872|uniprotkb:O75592,DIP-48396N|refseq:NP_068370|uniprotkb:P20393,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-187775E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],"['Cytoplasm', 'Nucleus']"
DIP-41254N|refseq:NP_005711|uniprotkb:O15143,DIP-33197N|uniprotkb:O15144,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-187771E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-27591N|uniprotkb:P51787,DIP-27591N|uniprotkb:P51787,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-188082E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Endoplasmic reticulum']","['Cytoplasm', 'Endoplasmic reticulum']"
DIP-33449N|uniprotkb:Q8WZ42,DIP-38340N|uniprotkb:O75147,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188276E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']","['Cytoplasm', 'Golgi apparatus']"
DIP-44954N|uniprotkb:A5YKK6,DIP-48569N|uniprotkb:Q9HCJ0,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188004E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-33855N|uniprotkb:P56945,DIP-59443N|refseq:NP_005480|uniprotkb:Q8N5H7,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188025E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-33855N|uniprotkb:P56945,DIP-33857N|refseq:NP_003558|uniprotkb:O75815,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188026E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-5965N|uniprotkb:P03372,DIP-5998N|uniprotkb:Q92993,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188051E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus', 'Golgi apparatus']","['Cytoplasm', 'Nucleus']"
DIP-29613N|refseq:NP_055205|uniprotkb:Q7KZF4,DIP-33534N|refseq:NP_004755|uniprotkb:Q96J94,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188069E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",['Cytoplasm']
DIP-52255N|uniprotkb:Q9UPX8,DIP-53820N|uniprotkb:Q9UHR4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-188138E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-52267N|uniprotkb:Q9BYB0,DIP-53820N|uniprotkb:Q9UHR4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-188139E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
DIP-40297N|refseq:NP_055331|uniprotkb:O75175,DIP-48569N|uniprotkb:Q9HCJ0,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188165E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-425N|refseq:NP_005602|uniprotkb:Q08999,DIP-24185N|refseq:NP_001941|uniprotkb:Q16254,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-188251E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-34646N|refseq:NP_006457|uniprotkb:Q9H1D9,DIP-59079N|refseq:NP_006458|uniprotkb:O15318,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188323E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),['Nucleus'],['Nucleus']
DIP-59532N|refseq:NP_002236|uniprotkb:O00180,DIP-59532N|refseq:NP_002236|uniprotkb:O00180,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction),DIP-188396E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],['Cytoplasm']
