DIP-770N|refseq:NP_010676|uniprotkb:P39743,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Cytoplasm'],['Nucleus']
DIP-4418N|refseq:NP_015068|uniprotkb:Q12365,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Cytoplasm'],['Nucleus']
DIP-2432N|refseq:NP_010371|uniprotkb:P35179,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Endoplasmic reticulum'],['Nucleus']
DIP-6471N|refseq:NP_013093|uniprotkb:P32892,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,['Nucleus'],['Endoplasmic reticulum']
DIP-4951N|refseq:NP_009820|uniprotkb:P38340,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Cytoplasm'],['Nucleus']
DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Vacuole'],['Nucleus']
DIP-4101N|refseq:NP_014908|uniprotkb:P48606,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Cytoplasm'],['Nucleus']
DIP-2723N|refseq:NP_015293|uniprotkb:Q03088,DIP-6471N|refseq:NP_013093|uniprotkb:P32892,['Cytoplasm'],['Nucleus']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-7756N|refseq:NP_010083|uniprotkb:P38988,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Mitochondrion'],['Endoplasmic reticulum']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-6563N|refseq:NP_011833|uniprotkb:P38737,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1485N|refseq:NP_014912|uniprotkb:P39946,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-195N|refseq:NP_011021|uniprotkb:P25454,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-4375N|refseq:NP_011264|uniprotkb:P53060,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Cytoplasm'],['Mitochondrion']
DIP-4950N|refseq:NP_009819|uniprotkb:P38339,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Cytoplasm'],['Mitochondrion']
DIP-1959N|refseq:NP_013791|uniprotkb:Q04779,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-5151N|refseq:NP_116655|uniprotkb:P31115,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Cytoplasm'],['Mitochondrion']
DIP-1194N|refseq:NP_011635|uniprotkb:P53271,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Golgi apparatus']",['Mitochondrion']
DIP-4157N|uniprotkb:Q12324,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Vacuole'],['Mitochondrion']
DIP-2384N|refseq:NP_013488|uniprotkb:Q06706,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-6301N|refseq:NP_013857|uniprotkb:P30620,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Nucleus'],['Mitochondrion']
DIP-5649N|refseq:NP_012196|uniprotkb:P32844,DIP-7756N|refseq:NP_010083|uniprotkb:P38988,['Cytoplasm'],['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Mitochondrion'],['Endoplasmic reticulum']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,DIP-6563N|refseq:NP_011833|uniprotkb:P38737,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-1485N|refseq:NP_014912|uniprotkb:P39946,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-195N|refseq:NP_011021|uniprotkb:P25454,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-4375N|refseq:NP_011264|uniprotkb:P53060,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Cytoplasm'],['Mitochondrion']
DIP-4950N|refseq:NP_009819|uniprotkb:P38339,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Cytoplasm'],['Mitochondrion']
DIP-1959N|refseq:NP_013791|uniprotkb:Q04779,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-5151N|refseq:NP_116655|uniprotkb:P31115,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Cytoplasm'],['Mitochondrion']
DIP-1194N|refseq:NP_011635|uniprotkb:P53271,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Golgi apparatus']",['Mitochondrion']
DIP-4157N|uniprotkb:Q12324,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Vacuole'],['Mitochondrion']
DIP-2384N|refseq:NP_013488|uniprotkb:Q06706,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-6301N|refseq:NP_013857|uniprotkb:P30620,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Nucleus'],['Mitochondrion']
DIP-5649N|refseq:NP_012196|uniprotkb:P32844,DIP-6556N|refseq:NP_015190|uniprotkb:Q03020,['Cytoplasm'],['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2030N|refseq:NP_013970|uniprotkb:P20107,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-4157N|uniprotkb:Q12324,"['Cytoplasm', 'Nucleus']",['Vacuole']
DIP-756N|refseq:NP_012767|uniprotkb:P36056,DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2432N|refseq:NP_010371|uniprotkb:P35179,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,"['Cytoplasm', 'Nucleus']",['Vacuole']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-7605N|refseq:NP_013305|uniprotkb:P32344,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-7407N|refseq:NP_116628|uniprotkb:P43571,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-892N|refseq:NP_010531|uniprotkb:P50108,DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,"['Endoplasmic reticulum', 'Golgi apparatus']","['Cytoplasm', 'Nucleus']"
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-3906N|refseq:NP_015362|uniprotkb:Q12284,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2963N|refseq:NP_010003|uniprotkb:P25646,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2984N|refseq:NP_011603|uniprotkb:P53253,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2020N|refseq:NP_013179|uniprotkb:P25385,"['Cytoplasm', 'Nucleus']","['Endoplasmic reticulum', 'Golgi apparatus']"
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-1849N|refseq:NP_116700|uniprotkb:P43614,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2138N|refseq:NP_013431|uniprotkb:Q06177,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-4485N|refseq:NP_011738|uniprotkb:P10834,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-6754N|refseq:NP_014298|uniprotkb:P50944,"['Cytoplasm', 'Nucleus']",['Vacuole']
DIP-1721N|refseq:NP_010303|uniprotkb:Q12084,DIP-2490N|refseq:NP_011832|uniprotkb:P38736,"['Cytoplasm', 'Nucleus']",['Golgi apparatus']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4950N|refseq:NP_009819|uniprotkb:P38339,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,['Nucleus'],['Mitochondrion']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,['Nucleus'],['Cytoplasm']
DIP-1194N|refseq:NP_011635|uniprotkb:P53271,DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-2030N|refseq:NP_013970|uniprotkb:P20107,['Nucleus'],['Mitochondrion']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4157N|uniprotkb:Q12324,['Nucleus'],['Vacuole']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-5649N|refseq:NP_012196|uniprotkb:P32844,['Nucleus'],['Cytoplasm']
DIP-756N|refseq:NP_012767|uniprotkb:P36056,DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,['Mitochondrion'],['Nucleus']
DIP-770N|refseq:NP_010676|uniprotkb:P39743,DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,['Cytoplasm'],['Nucleus']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4418N|refseq:NP_015068|uniprotkb:Q12365,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-2432N|refseq:NP_010371|uniprotkb:P35179,['Nucleus'],['Endoplasmic reticulum']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,['Nucleus'],['Endoplasmic reticulum']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4951N|refseq:NP_009820|uniprotkb:P38340,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,['Nucleus'],['Vacuole']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-4101N|refseq:NP_014908|uniprotkb:P48606,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-2723N|refseq:NP_015293|uniprotkb:Q03088,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-5728N|refseq:NP_009411|uniprotkb:P27636,['Nucleus'],['Cytoplasm']
DIP-1687N|refseq:NP_010459|uniprotkb:Q03973,DIP-6764N|refseq:NP_011710|uniprotkb:P42826,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4950N|refseq:NP_009819|uniprotkb:P38339,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,['Nucleus'],['Mitochondrion']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-1194N|refseq:NP_011635|uniprotkb:P53271,['Nucleus'],"['Cytoplasm', 'Golgi apparatus']"
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-2030N|refseq:NP_013970|uniprotkb:P20107,['Nucleus'],['Mitochondrion']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4157N|uniprotkb:Q12324,['Nucleus'],['Vacuole']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-5649N|refseq:NP_012196|uniprotkb:P32844,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-756N|refseq:NP_012767|uniprotkb:P36056,['Nucleus'],['Mitochondrion']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-770N|refseq:NP_010676|uniprotkb:P39743,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4418N|refseq:NP_015068|uniprotkb:Q12365,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-2432N|refseq:NP_010371|uniprotkb:P35179,['Nucleus'],['Endoplasmic reticulum']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,['Nucleus'],['Endoplasmic reticulum']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4951N|refseq:NP_009820|uniprotkb:P38340,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,['Nucleus'],['Vacuole']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-4101N|refseq:NP_014908|uniprotkb:P48606,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-2723N|refseq:NP_015293|uniprotkb:Q03088,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-5728N|refseq:NP_009411|uniprotkb:P27636,['Nucleus'],['Cytoplasm']
DIP-64N|refseq:NP_011952|uniprotkb:P13574,DIP-6764N|refseq:NP_011710|uniprotkb:P42826,['Nucleus'],['Cytoplasm']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-6563N|refseq:NP_011833|uniprotkb:P38737,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1485N|refseq:NP_014912|uniprotkb:P39946,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-195N|refseq:NP_011021|uniprotkb:P25454,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-4375N|refseq:NP_011264|uniprotkb:P53060,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Cytoplasm'],['Endoplasmic reticulum']
DIP-4950N|refseq:NP_009819|uniprotkb:P38339,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Cytoplasm'],['Endoplasmic reticulum']
DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Mitochondrion'],['Endoplasmic reticulum']
DIP-1959N|refseq:NP_013791|uniprotkb:Q04779,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-5151N|refseq:NP_116655|uniprotkb:P31115,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Cytoplasm'],['Endoplasmic reticulum']
DIP-1194N|refseq:NP_011635|uniprotkb:P53271,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Golgi apparatus']",['Endoplasmic reticulum']
DIP-2030N|refseq:NP_013970|uniprotkb:P20107,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Mitochondrion'],['Endoplasmic reticulum']
DIP-4157N|uniprotkb:Q12324,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Vacuole'],['Endoplasmic reticulum']
DIP-2384N|refseq:NP_013488|uniprotkb:Q06706,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-6301N|refseq:NP_013857|uniprotkb:P30620,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Nucleus'],['Endoplasmic reticulum']
DIP-5649N|refseq:NP_012196|uniprotkb:P32844,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Cytoplasm'],['Endoplasmic reticulum']
DIP-4432N|refseq:NP_009798|uniprotkb:P38140,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-756N|refseq:NP_012767|uniprotkb:P36056,DIP-8110N|refseq:NP_011800|uniprotkb:P53337,['Mitochondrion'],['Endoplasmic reticulum']
DIP-1886N|refseq:NP_013316|uniprotkb:Q05791,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-4950N|refseq:NP_009819|uniprotkb:P38339,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Mitochondrion'],['Nucleus']
DIP-2595N|refseq:NP_014838|uniprotkb:Q08581,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-1194N|refseq:NP_011635|uniprotkb:P53271,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,"['Cytoplasm', 'Golgi apparatus']",['Nucleus']
DIP-2030N|refseq:NP_013970|uniprotkb:P20107,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Mitochondrion'],['Nucleus']
DIP-4157N|uniprotkb:Q12324,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Vacuole'],['Nucleus']
DIP-5649N|refseq:NP_012196|uniprotkb:P32844,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-756N|refseq:NP_012767|uniprotkb:P36056,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Mitochondrion'],['Nucleus']
DIP-770N|refseq:NP_010676|uniprotkb:P39743,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-4418N|refseq:NP_015068|uniprotkb:Q12365,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-2432N|refseq:NP_010371|uniprotkb:P35179,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Endoplasmic reticulum'],['Nucleus']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,['Nucleus'],['Endoplasmic reticulum']
DIP-4951N|refseq:NP_009820|uniprotkb:P38340,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Vacuole'],['Nucleus']
DIP-4101N|refseq:NP_014908|uniprotkb:P48606,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-2723N|refseq:NP_015293|uniprotkb:Q03088,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-5728N|refseq:NP_009411|uniprotkb:P27636,DIP-6392N|refseq:NP_012466|uniprotkb:P40362,['Cytoplasm'],['Nucleus']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-6764N|refseq:NP_011710|uniprotkb:P42826,['Nucleus'],['Cytoplasm']
DIP-6392N|refseq:NP_012466|uniprotkb:P40362,DIP-7605N|refseq:NP_013305|uniprotkb:P32344,['Nucleus'],['Mitochondrion']
DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-2030N|refseq:NP_013970|uniprotkb:P20107,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-4157N|uniprotkb:Q12324,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Vacuole'],"['Cytoplasm', 'Nucleus']"
DIP-756N|refseq:NP_012767|uniprotkb:P36056,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-2432N|refseq:NP_010371|uniprotkb:P35179,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Endoplasmic reticulum'],"['Cytoplasm', 'Nucleus']"
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-8009N|refseq:NP_014253|uniprotkb:P53906,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-4170N|refseq:NP_013922|uniprotkb:Q04329,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Vacuole'],"['Cytoplasm', 'Nucleus']"
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-7605N|refseq:NP_013305|uniprotkb:P32344,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-7407N|refseq:NP_116628|uniprotkb:P43571,"['Cytoplasm', 'Nucleus']",['Endoplasmic reticulum']
DIP-892N|refseq:NP_010531|uniprotkb:P50108,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,"['Endoplasmic reticulum', 'Golgi apparatus']","['Cytoplasm', 'Nucleus']"
DIP-3906N|refseq:NP_015362|uniprotkb:Q12284,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Endoplasmic reticulum'],"['Cytoplasm', 'Nucleus']"
DIP-2963N|refseq:NP_010003|uniprotkb:P25646,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-2984N|refseq:NP_011603|uniprotkb:P53253,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Endoplasmic reticulum'],"['Cytoplasm', 'Nucleus']"
DIP-2020N|refseq:NP_013179|uniprotkb:P25385,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,"['Endoplasmic reticulum', 'Golgi apparatus']","['Cytoplasm', 'Nucleus']"
DIP-1849N|refseq:NP_116700|uniprotkb:P43614,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Endoplasmic reticulum'],"['Cytoplasm', 'Nucleus']"
DIP-2138N|refseq:NP_013431|uniprotkb:Q06177,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-4485N|refseq:NP_011738|uniprotkb:P10834,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-6754N|refseq:NP_014298|uniprotkb:P50944,"['Cytoplasm', 'Nucleus']",['Vacuole']
DIP-2490N|refseq:NP_011832|uniprotkb:P38736,DIP-4897N|refseq:NP_009614|uniprotkb:P38237,['Golgi apparatus'],"['Cytoplasm', 'Nucleus']"
DIP-4897N|refseq:NP_009614|uniprotkb:P38237,DIP-5516N|refseq:NP_011566|uniprotkb:P53233,"['Cytoplasm', 'Nucleus']",['Mitochondrion']
DIP-2125N|refseq:NP_013108|uniprotkb:Q07914,DIP-6563N|refseq:NP_011833|uniprotkb:P38737,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
DIP-2030N|refseq:NP_013970|uniprotkb:P20107,DIP-6563N|refseq:NP_011833|uniprotkb:P38737,['Mitochondrion'],"['Cytoplasm', 'Nucleus']"
