ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-46407N|uniprotkb:Q99996-4,DIP-164N|refseq:NP_112269|uniprotkb:P26769,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-88398E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29590N|refseq:NP_446303|uniprotkb:Q8VGC3,DIP-29590N|refseq:NP_446303|uniprotkb:Q8VGC3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88399E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33255N|refseq:NP_059042|uniprotkb:P54283,DIP-33255N|refseq:NP_059042|uniprotkb:P54283,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88400E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29590N|refseq:NP_446303|uniprotkb:Q8VGC3,DIP-46408N|uniprotkb:P15381-1,taxid:10116(Rattus norvegicus),taxid:9986(Oryctolagus cuniculus),MI:0915(physical association),DIP-88401E,dip-quality-status:core,dip:0004(small scale)
DIP-46211N|refseq:NP_082568|uniprotkb:Q8BVQ5,DIP-46210N|refseq:NP_067725.2|uniprotkb:Q9R1U5,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-88054E,dip-quality-status:core,dip:0004(small scale)
DIP-31794N|refseq:NP_001734|uniprotkb:P62158,DIP-46236N|uniprotkb:Q07652,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88135E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41263N|refseq:NP_058708|uniprotkb:P31424,DIP-36674N|refseq:NP_001039714|uniprotkb:P62157,taxid:10116(Rattus norvegicus),taxid:9913(Bos taurus),MI:0915(physical association),DIP-88179E,dip-quality-status:core,dip:0004(small scale)
DIP-40709N|uniprotkb:Q63226,DIP-40709N|uniprotkb:Q63226,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88560E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46500N|refseq:NP_112381|uniprotkb:P38656,DIP-46501N|refseq:NP_001009672|uniprotkb:Q5I0H3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-88594E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46455N|refseq:XP_001080493,DIP-41833N|uniprotkb:Q62600,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-88522E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46497N|refseq:NP_076480|uniprotkb:Q9ET75,DIP-33254N|refseq:NP_072110|uniprotkb:Q62599,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-88589E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46498N|uniprotkb:Q99PA1,DIP-46497N|refseq:NP_076480|uniprotkb:Q9ET75,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-88590E,dip-quality-status:core,dip:0004(small scale)
DIP-46501N|refseq:NP_001009672|uniprotkb:Q5I0H3,DIP-29750N|refseq:NP_003133|uniprotkb:P05455,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-88595E,dip-quality-status:core,dip:0004(small scale)
DIP-46500N|refseq:NP_112381|uniprotkb:P38656,DIP-46502N|refseq:NP_598278|uniprotkb:P61959,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-88597E,dip-quality-status:core,dip:0004(small scale)
DIP-46500N|refseq:NP_112381|uniprotkb:P38656,DIP-37054N|refseq:NP_476550|uniprotkb:Q2PQA9,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-88596E,dip-quality-status:core,dip:0004(small scale)
DIP-268N|refseq:NP_004337|uniprotkb:P42574,DIP-5718N|uniprotkb:Q03351,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-88587E,dip-quality-status:core,dip:0004(small scale)
DIP-35503N|refseq:NP_036795|uniprotkb:P63045,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-89530E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-42209N|refseq:NP_058767|uniprotkb:P15127,DIP-480N|uniprotkb:P06213,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-90319E,dip-quality-status:core,dip:0004(small scale)
DIP-48329N|refseq:NP_446108|uniprotkb:P49653,DIP-48329N|refseq:NP_446108|uniprotkb:P49653,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-102561E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48395N|refseq:NP_659195|uniprotkb:Q8R4I7,DIP-34031N|uniprotkb:Q00959,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-102814E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33702N|uniprotkb:Q00960,DIP-48395N|refseq:NP_659195|uniprotkb:Q8R4I7,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-102815E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48406N|refseq:XP_001070204,DIP-48406N|refseq:XP_001070204,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0407(direct interaction),DIP-102829E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48411N|refseq:NP_113782|uniprotkb:P51577,DIP-48411N|refseq:NP_113782|uniprotkb:P51577,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-102838E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48423N|refseq:NP_001012147|uniprotkb:Q66H76,DIP-40985N|uniprotkb:Q62824,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-102880E,dip-quality-status:core,dip:0004(small scale)
DIP-48424N|refseq:NP_114448,DIP-40985N|uniprotkb:Q62824,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-102881E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40867N|refseq:NP_071952|uniprotkb:P09217,DIP-40985N|uniprotkb:Q62824,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-102882E,dip-quality-status:core,dip:0004(small scale)
DIP-674N|refseq:NP_058706|uniprotkb:P35439,DIP-48395N|refseq:NP_659195|uniprotkb:Q8R4I7,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-102917E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-674N|refseq:NP_058706|uniprotkb:P35439,DIP-34031N|uniprotkb:Q00959,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-102919E,dip-quality-status:core,dip:0004(small scale)
DIP-674N|refseq:NP_058706|uniprotkb:P35439,DIP-30919N|refseq:NP_001356|uniprotkb:P78352,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-102920E,dip-quality-status:core,dip:0004(small scale)
DIP-48447N|refseq:NP_742020|uniprotkb:Q8K4M9,DIP-48448N|refseq:NP_113819|uniprotkb:Q9Z270,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-102940E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48448N|refseq:NP_113819|uniprotkb:Q9Z270,DIP-48448N|refseq:NP_113819|uniprotkb:Q9Z270,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-102941E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48425N|refseq:XP_220308,DIP-40985N|uniprotkb:Q62824,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-102933E,dip-quality-status:core,dip:0004(small scale)
DIP-40985N|uniprotkb:Q62824,DIP-35287N|refseq:NP_056053|uniprotkb:Q8IX03,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-102883E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48601N|refseq:NP_001101555|uniprotkb:D3ZB14,DIP-48600N|refseq:NP_001099788|uniprotkb:D3ZZY5,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103389E,dip-quality-status:core,dip:0004(small scale)
DIP-41432N|refseq:NP_439894|uniprotkb:Q9JIR4,DIP-37260N|refseq:NP_113791|uniprotkb:P62260,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103384E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-36916N|refseq:NP_037143|uniprotkb:P63102,DIP-41432N|refseq:NP_439894|uniprotkb:Q9JIR4,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103385E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48643N|refseq:NP_446330|uniprotkb:P84087,DIP-29205N|refseq:NP_112253|uniprotkb:P60881,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103409E,dip-quality-status:core,dip:0004(small scale)
DIP-48643N|refseq:NP_446330|uniprotkb:P84087,DIP-35503N|refseq:NP_036795|uniprotkb:P63045,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103410E,dip-quality-status:core,dip:0004(small scale)
DIP-33404N|uniprotkb:P70168,DIP-44925N|refseq:NP_075586|uniprotkb:P17955,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-103268E,dip-quality-status:core,dip:0004(small scale)
DIP-48600N|refseq:NP_001099788|uniprotkb:D3ZZY5,DIP-48602N|uniprotkb:P55215,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103390E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48602N|uniprotkb:P55215,DIP-48601N|refseq:NP_001101555|uniprotkb:D3ZB14,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103391E,dip-quality-status:core,dip:0004(small scale)
DIP-48659N|refseq:NP_036954|uniprotkb:P12527,DIP-48660N|refseq:NP_058956|uniprotkb:P20291,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103437E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48660N|refseq:NP_058956|uniprotkb:P20291,DIP-48660N|refseq:NP_058956|uniprotkb:P20291,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103438E,dip-quality-status:core,dip:0004(small scale)
DIP-231N|uniprotkb:Q07820,DIP-48683N|refseq:NP_446226|uniprotkb:Q9R083,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0204(deubiquitination reaction),DIP-103476E,dip-quality-status:core,dip:0004(small scale)
DIP-5968N|refseq:NP_003434|uniprotkb:Q13105,DIP-48689N|refseq:NP_036698|uniprotkb:Q07120,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0407(direct interaction),DIP-103492E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48689N|refseq:NP_036698|uniprotkb:Q07120,DIP-48690N|refseq:NP_033567|uniprotkb:Q60821,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-103493E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-30929N|refseq:NP_113796|uniprotkb:P19490,DIP-48721N|refseq:NP_001012079|uniprotkb:Q5FVC2,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-103549E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48901N|refseq:NP_001004099|uniprotkb:P21994,DIP-34793N|refseq:NP_036699|uniprotkb:P08050,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103872E,dip-quality-status:core,dip:0004(small scale)
DIP-44897N|uniprotkb:P23385,DIP-44897N|uniprotkb:P23385,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-103971E,dip-quality-status:core,dip:0004(small scale)
DIP-48702N|refseq:NP_705805|uniprotkb:Q8CII8,DIP-36927N|uniprotkb:P37285,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103509E,dip-quality-status:core,dip:0004(small scale)
DIP-40808N|refseq:NP_037042|uniprotkb:P29066,DIP-1059N|uniprotkb:P12931,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-103544E,dip-quality-status:core,dip:0004(small scale)
DIP-38940N|uniprotkb:P06536,DIP-30849N|refseq:NP_058689|uniprotkb:P49950,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103547E,dip-quality-status:core,dip:0004(small scale)
DIP-30952N|refseq:NP_001077280|uniprotkb:P19491,DIP-48721N|refseq:NP_001012079|uniprotkb:Q5FVC2,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103551E,dip-quality-status:core,dip:0004(small scale)
DIP-28143N|uniprotkb:P01106,DIP-48689N|refseq:NP_036698|uniprotkb:Q07120,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103624E,dip-quality-status:core,dip:0004(small scale)
DIP-41720N|uniprotkb:Q71RJ2,DIP-30929N|refseq:NP_113796|uniprotkb:P19490,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-103638E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29528N|uniprotkb:P62161,DIP-48796N|refseq:NP_004107|uniprotkb:P68106,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-103745E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48891N|refseq:NP_112619|uniprotkb:Q6P6T5,DIP-41330N|refseq:NP_037213|uniprotkb:O35346,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103855E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48891N|refseq:NP_112619|uniprotkb:Q6P6T5,DIP-48892N|refseq:NP_001099736,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103856E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41330N|refseq:NP_037213|uniprotkb:O35346,DIP-48892N|refseq:NP_001099736,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103857E,dip-quality-status:core,dip:0004(small scale)
DIP-34793N|refseq:NP_036699|uniprotkb:P08050,DIP-37053N|refseq:NP_445809|uniprotkb:Q9WU82,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103873E,dip-quality-status:core,dip:0004(small scale)
DIP-34793N|refseq:NP_036699|uniprotkb:P08050,DIP-42731N|uniprotkb:Q9WUD9,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103874E,dip-quality-status:core,dip:0004(small scale)
DIP-34793N|refseq:NP_036699|uniprotkb:P08050,DIP-48902N|refseq:NP_112623|uniprotkb:Q9Z1Y3,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103875E,dip-quality-status:core,dip:0004(small scale)
DIP-48903N|refseq:NP_001093969,DIP-34793N|refseq:NP_036699|uniprotkb:P08050,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103876E,dip-quality-status:core,dip:0004(small scale)
DIP-618N|refseq:NP_062161|uniprotkb:P08592,DIP-5715N|refseq:NP_036742|uniprotkb:P07174,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103968E,dip-quality-status:core,dip:0004(small scale)
DIP-48909N|refseq:NP_062036|uniprotkb:P97887,DIP-5715N|refseq:NP_036742|uniprotkb:P07174,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-103969E,dip-quality-status:core,dip:0004(small scale)
DIP-33263N|refseq:NP_074056|uniprotkb:Q03555,DIP-46364N|refseq:NP_997688|uniprotkb:Q6QLM7,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103923E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48879N|uniprotkb:P07727,DIP-33263N|refseq:NP_074056|uniprotkb:Q03555,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103924E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48879N|uniprotkb:P07727,DIP-46364N|refseq:NP_997688|uniprotkb:Q6QLM7,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-103925E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48941N|refseq:NP_071524|uniprotkb:O55005,DIP-48942N|uniprotkb:Q8TEY7,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-104012E,dip-quality-status:core,dip:0004(small scale)
DIP-46857N|uniprotkb:P62494,DIP-42010N|refseq:NP_002225|uniprotkb:P22460,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-104015E,dip-quality-status:core,dip:0004(small scale)
DIP-30929N|refseq:NP_113796|uniprotkb:P19490,DIP-48977N|refseq:NP_006069|uniprotkb:Q9Y698,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-104071E,dip-quality-status:core,dip:0004(small scale)
DIP-41145N|refseq:NP_112302|uniprotkb:P35400,DIP-31951N|uniprotkb:O08599,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction),DIP-104178E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31951N|uniprotkb:O08599,DIP-41144N|uniprotkb:P31423,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-104181E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-49003N,DIP-29264N|refseq:NP_062567|uniprotkb:P31016,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-104182E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-49008N|refseq:NP_001100303|uniprotkb:D3ZFJ6,DIP-49008N|refseq:NP_001100303|uniprotkb:D3ZFJ6,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-104187E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-49024N|refseq:NP_036678|uniprotkb:P18901,DIP-30883N|refseq:NP_036679|uniprotkb:P61169,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-104228E,dip-quality-status:core,dip:0004(small scale)
DIP-5715N|refseq:NP_036742|uniprotkb:P07174,DIP-5715N|refseq:NP_036742|uniprotkb:P07174,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-136354E,dip-quality-status:core,dip:0004(small scale)
DIP-29066N|refseq:NP_035558|uniprotkb:P60879,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0407(direct interaction),DIP-180083E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale)
DIP-29227N|refseq:NP_786971|uniprotkb:P62871,DIP-41816N|uniprotkb:P20942,taxid:9913(Bos taurus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185498E,dip-quality-status:core,dip:0004(small scale)
DIP-58550N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185579E,dip-quality-status:core,dip:0004(small scale)
DIP-108N|refseq:NP_446240|uniprotkb:P32851,DIP-58640N|refseq:NP_037351|uniprotkb:Q62717,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-185771E,dip-quality-status:core,dip:0004(small scale)
DIP-58553N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185582E,dip-quality-status:core,dip:0004(small scale)
DIP-44707N|refseq:NP_058837|uniprotkb:P06766,DIP-39067N|uniprotkb:P18887,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-185752E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29065N|refseq:NP_033523|uniprotkb:P63044,DIP-108N|refseq:NP_446240|uniprotkb:P32851,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-185770E,dip-quality-status:core,dip:0004(small scale)
DIP-53073N|uniprotkb:P97582,DIP-58641N|refseq:NP_112648|uniprotkb:P70673,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-185775E,dip-quality-status:core,dip:0004(small scale)
DIP-5717N|refseq:NP_036863|uniprotkb:Q63604,DIP-38940N|uniprotkb:P06536,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association)|MI:0915(physical association),DIP-185785E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-5717N|refseq:NP_036863|uniprotkb:Q63604,DIP-2863N|refseq:NP_037319|uniprotkb:P10686,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-185786E,dip-quality-status:core,dip:0004(small scale)
DIP-58547N|uniprotkb:Q8IYB4,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:9606(Homo sapiens),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185576E,dip-quality-status:core,dip:0004(small scale)
DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,DIP-58548N,taxid:10116(Rattus norvegicus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-185577E,dip-quality-status:core,dip:0004(small scale)
DIP-58549N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185578E,dip-quality-status:core,dip:0004(small scale)
DIP-58551N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185580E,dip-quality-status:core,dip:0004(small scale)
DIP-58552N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185581E,dip-quality-status:core,dip:0004(small scale)
DIP-58554N,DIP-58546N|refseq:NP_742060|uniprotkb:Q9Z2Z4,taxid:-2(chemical synthesis),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-185583E,dip-quality-status:core,dip:0004(small scale)
DIP-29528N|uniprotkb:P62161,DIP-46289N|refseq:NP_116179|uniprotkb:Q96D31,taxid:10116(Rattus norvegicus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-185610E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32990N|refseq:NP_058894|uniprotkb:P35465,DIP-32990N|refseq:NP_058894|uniprotkb:P35465,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-186422E,dip-quality-status:core,dip:0004(small scale)
DIP-58986N|refseq:NP_001023296|uniprotkb:Q9U6Q0,DIP-58987N|refseq:NP_775459|uniprotkb:Q9JI15,taxid:6239(Caenorhabditis elegans),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-186330E,dip-quality-status:core,dip:0004(small scale)
DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,DIP-29064N|refseq:NP_001028852|uniprotkb:P21707,taxid:10116(Rattus norvegicus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-186349E,dip-quality-status:core,dip:0002(small scale)
