ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-47934N|uniprotkb:P64476,DIP-31838N|uniprotkb:P0A6G7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98270E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36183N|uniprotkb:P0A9Y6,DIP-35805N|uniprotkb:P0AG59,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98304E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47846N|uniprotkb:P60624,DIP-47836N|uniprotkb:P69913,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98334E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47912N|uniprotkb:P0AB14,DIP-47944N|uniprotkb:P0ABJ3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98355E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35752N|uniprotkb:P0A9P6,DIP-35745N|uniprotkb:P0A7M2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98384E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9460N|refseq:NP_414556|uniprotkb:P08622,DIP-35972N|uniprotkb:P0ADZ0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98416E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35886N|uniprotkb:P0AEG4,DIP-47960N|uniprotkb:P0CF66,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98438E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47961N|uniprotkb:P0AB74,DIP-35886N|uniprotkb:P0AEG4,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98440E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35797N|uniprotkb:P0A7R5,DIP-9536N|refseq:NP_416934|uniprotkb:P76541,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98468E,dip-quality-status:,dip:0005(high throughput)
DIP-35882N|uniprotkb:P0A7J7,DIP-47841N|uniprotkb:P0ABU7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98486E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9159N|refseq:NP_418441|uniprotkb:P23325,DIP-47973N|uniprotkb:P0ABV2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98500E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47837N|uniprotkb:P0AA10,DIP-47887N|uniprotkb:P0A8M6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-98044E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-47836N|uniprotkb:P69913,DIP-35805N|uniprotkb:P0AG59,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98341E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47904N|uniprotkb:P0A7U3,DIP-31868N|uniprotkb:P0A6Q6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98526E,dip-quality-status:,dip:0005(high throughput)
DIP-36009N|uniprotkb:P0A7K2,DIP-9655N|refseq:NP_416451|uniprotkb:P52612,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98561E,dip-quality-status:,dip:0005(high throughput)
DIP-2892N|refseq:NP_416504|uniprotkb:P39180,DIP-10467N|refseq:NP_415423|uniprotkb:P09373,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98577E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47852N|uniprotkb:P0AG48,DIP-35828N|uniprotkb:P0AAI3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98606E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10773N|refseq:NP_417539|uniprotkb:P00579,DIP-31848N|uniprotkb:P0A9B2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98631E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9753N|refseq:NP_417379|uniprotkb:P33195,DIP-9723N|refseq:NP_417147|uniprotkb:P25526,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98632E,dip-quality-status:,dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-47993N|uniprotkb:P0AEQ6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98651E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35835N|uniprotkb:P0A996,DIP-35976N|uniprotkb:P0ADY7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98659E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47829N|uniprotkb:P0A7T3,DIP-9816N|refseq:NP_418017|uniprotkb:P00960,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98692E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-11277N|refseq:NP_414897|uniprotkb:Q47536,DIP-48006N|uniprotkb:P69931,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-98728E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput)
DIP-9876N|refseq:NP_415482|uniprotkb:P15038,DIP-31849N|uniprotkb:P0A858,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98742E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9933N|refseq:NP_418680|uniprotkb:P28905,DIP-35745N|uniprotkb:P0A7M2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98772E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35892N|uniprotkb:P0ACF0,DIP-35972N|uniprotkb:P0ADZ0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98814E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31833N|uniprotkb:P0ACF4,DIP-36210N|uniprotkb:P0AEU7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98817E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-48018N|uniprotkb:P0AEI1,DIP-47848N|uniprotkb:P69739,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98824E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35747N|uniprotkb:P60422,DIP-47848N|uniprotkb:P69739,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98825E,dip-quality-status:,dip:0005(high throughput)
DIP-10262N|refseq:NP_416369|uniprotkb:P24205,DIP-47849N|uniprotkb:P0C054,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98863E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31833N|uniprotkb:P0ACF4,DIP-36176N|uniprotkb:P0A707,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98888E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36196N|uniprotkb:P0A955,DIP-10034N|refseq:NP_417111|uniprotkb:P32053,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98897E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35777N|uniprotkb:P0A8V2,DIP-10057N|refseq:NP_416341|uniprotkb:P76268,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98922E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35940N|uniprotkb:P0A715,DIP-10280N|refseq:NP_414627|uniprotkb:P22188,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98932E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-11926N|refseq:NP_416670|uniprotkb:P33025,DIP-29868N|refseq:NP_417064|uniprotkb:P60785,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98960E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35675N|uniprotkb:P61316,DIP-47837N|uniprotkb:P0AA10,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98978E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35794N|uniprotkb:P0A7V8,DIP-9572N|uniprotkb:P07658,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98534E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-36183N|uniprotkb:P0A9Y6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98501E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-47973N|uniprotkb:P0ABV2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98502E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-31834N|uniprotkb:P0A6N4,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98503E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9609N|refseq:NP_418734|uniprotkb:P04128,DIP-47973N|uniprotkb:P0ABV2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98504E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-9835N|refseq:NP_290775|uniprotkb:P0A6F9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98505E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-36031N|uniprotkb:P0A6X7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98506E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-31879N|uniprotkb:P0A910,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98507E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-47968N|uniprotkb:P0AFH8,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98508E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-35816N|uniprotkb:P0A7J3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98509E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47973N|uniprotkb:P0ABV2,DIP-36009N|uniprotkb:P0A7K2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98510E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-36164N|uniprotkb:P0AE08,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98511E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-31847N|uniprotkb:P0A6P9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98512E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-31848N|uniprotkb:P0A9B2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98514E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9835N|refseq:NP_290775|uniprotkb:P0A6F9,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98515E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35892N|uniprotkb:P0ACF0,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98516E,dip-quality-status:,dip:0005(high throughput)
DIP-10467N|refseq:NP_415423|uniprotkb:P09373,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98517E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-36163N|uniprotkb:P0A799,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98518E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35882N|uniprotkb:P0A7J7,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98519E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47852N|uniprotkb:P0AG48,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98520E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-35807N|uniprotkb:P0A7V3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98522E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10782N|uniprotkb:P02358,DIP-31864N|uniprotkb:P0A6Q3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98523E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31864N|uniprotkb:P0A6Q3,DIP-47889N|uniprotkb:P0A7T7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98524E,dip-quality-status:,dip:0005(high throughput)
DIP-35745N|uniprotkb:P0A7M2,DIP-31868N|uniprotkb:P0A6Q6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98525E,dip-quality-status:,dip:0005(high throughput)
DIP-9460N|refseq:NP_414556|uniprotkb:P08622,DIP-36197N|uniprotkb:P0A991,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98527E,dip-quality-status:,dip:0005(high throughput)
DIP-35898N|refseq:NP_415275|uniprotkb:P0AB91,DIP-9571N|refseq:NP_418327|uniprotkb:P13024,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98528E,dip-quality-status:,dip:0005(high throughput)
DIP-9571N|refseq:NP_418327|uniprotkb:P13024,DIP-47974N|uniprotkb:P0AGK8,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98529E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9571N|refseq:NP_418327|uniprotkb:P13024,DIP-35791N|uniprotkb:P60723,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98530E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9572N|uniprotkb:P07658,DIP-35752N|uniprotkb:P0A9P6,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98531E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47837N|uniprotkb:P0AA10,DIP-9572N|uniprotkb:P07658,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98532E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47904N|uniprotkb:P0A7U3,DIP-9572N|uniprotkb:P07658,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98538E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9572N|uniprotkb:P07658,DIP-47835N|uniprotkb:P0AGJ5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98540E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-9608N|refseq:NP_417820|uniprotkb:P20605,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98541E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9608N|refseq:NP_417820|uniprotkb:P20605,DIP-36204N|uniprotkb:P0ABH7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98542E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9608N|refseq:NP_417820|uniprotkb:P20605,DIP-47941N|uniprotkb:P0A7L3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98543E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9608N|refseq:NP_417820|uniprotkb:P20605,DIP-12712N|refseq:NP_415564|uniprotkb:P75919,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98544E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47837N|uniprotkb:P0AA10,DIP-47842N|uniprotkb:P0ADH5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98545E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35793N|uniprotkb:P0A7K6,DIP-47842N|uniprotkb:P0ADH5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98546E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47852N|uniprotkb:P0AG48,DIP-47842N|uniprotkb:P0ADH5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98547E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47842N|uniprotkb:P0ADH5,DIP-47846N|uniprotkb:P60624,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98548E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-10782N|uniprotkb:P02358,DIP-47842N|uniprotkb:P0ADH5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98549E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47842N|uniprotkb:P0ADH5,DIP-47901N|uniprotkb:P0A7W7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98550E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47842N|uniprotkb:P0ADH5,DIP-47829N|uniprotkb:P0A7T3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98551E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47842N|uniprotkb:P0ADH5,DIP-47889N|uniprotkb:P0A7T7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98552E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35363N|uniprotkb:P0AG30,DIP-9621N|refseq:NP_414584|uniprotkb:P31574,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98554E,dip-quality-status:,dip:0005(high throughput)
DIP-9621N|refseq:NP_414584|uniprotkb:P31574,DIP-10848N|refseq:NP_418047|uniprotkb:P14081,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98555E,dip-quality-status:,dip:0005(high throughput)
DIP-47976N|uniprotkb:P0AER0,DIP-31854N|uniprotkb:P0A9L3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98556E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31854N|uniprotkb:P0A9L3,DIP-47977N|uniprotkb:P0AAE2,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98557E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31848N|uniprotkb:P0A9B2,DIP-9655N|refseq:NP_416451|uniprotkb:P52612,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association),DIP-98560E,dip-quality-status:,dip:0005(high throughput)
DIP-47980N|uniprotkb:P0AEM9,DIP-11273N|refseq:NP_414888|uniprotkb:P51024,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98562E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-11414N|refseq:NP_415301|uniprotkb:P75767,DIP-47980N|uniprotkb:P0AEM9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98563E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35855N|uniprotkb:P0A7S9,DIP-9572N|uniprotkb:P07658,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98536E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-9572N|uniprotkb:P07658,DIP-47889N|uniprotkb:P0A7T7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98537E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31854N|uniprotkb:P0A9L3,DIP-47978N|uniprotkb:P0AFZ7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98558E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35412N|uniprotkb:P0A6F1,DIP-9625N|refseq:NP_417806|uniprotkb:P45523,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98559E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-47920N|uniprotkb:P64581,DIP-47980N|uniprotkb:P0AEM9,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98565E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-2892N|refseq:NP_416504|uniprotkb:P39180,DIP-35790N|uniprotkb:P0A9Q7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98566E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-2892N|refseq:NP_416504|uniprotkb:P39180,DIP-36164N|uniprotkb:P0AE08,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98567E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-36183N|uniprotkb:P0A9Y6,DIP-2892N|refseq:NP_416504|uniprotkb:P39180,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98568E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-35919N|refseq:NP_286576|uniprotkb:P0ABT2,DIP-2892N|refseq:NP_416504|uniprotkb:P39180,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98569E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31847N|uniprotkb:P0A6P9,DIP-2892N|refseq:NP_416504|uniprotkb:P39180,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98570E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-2892N|refseq:NP_416504|uniprotkb:P39180,DIP-36202N|uniprotkb:P69910,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98571E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
DIP-31848N|uniprotkb:P0A9B2,DIP-2892N|refseq:NP_416504|uniprotkb:P39180,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-98572E,dip-quality-status:,dip:0005(high throughput)|dip:0005(high throughput)
