ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-31324N|refseq:NP_565919|uniprotkb:O04197,DIP-52213N|uniprotkb:Q8W4J8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-122445E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48610N|uniprotkb:Q8W5B1,DIP-35029N|refseq:NP_567221|uniprotkb:Q9ZSM8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-132606E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31377N|refseq:NP_179919|uniprotkb:P93831,DIP-48610N|uniprotkb:Q8W5B1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-132608E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-52883N|uniprotkb:Q9LKW9,DIP-52884N|uniprotkb:Q8RY59,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-134557E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40533N|refseq:NP_174541|uniprotkb:Q39204,DIP-53279N|uniprotkb:Q9C5K8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-135163E,dip-quality-status:core,dip:0004(small scale)
DIP-40533N|refseq:NP_174541|uniprotkb:Q39204,DIP-53277N|uniprotkb:Q8LBM2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-135156E,dip-quality-status:core,dip:0004(small scale)
DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,DIP-53401N|uniprotkb:Q9SCL7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-135232E,dip-quality-status:core,dip:0004(small scale)
DIP-53473N|uniprotkb:O49686,DIP-48988N|uniprotkb:Q9CAJ0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135296E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-53473N|uniprotkb:O49686,DIP-35025N|uniprotkb:O04719,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135297E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53473N|uniprotkb:O49686,DIP-36706N|refseq:NP_194338|uniprotkb:P49597,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135298E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53474N|uniprotkb:O80920,DIP-40197N|refseq:NP_187748|uniprotkb:P49598,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-135299E,dip-quality-status:core,dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-53474N|uniprotkb:O80920,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135300E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48988N|uniprotkb:Q9CAJ0,DIP-53477N|uniprotkb:Q9SSM7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135306E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-53482N|uniprotkb:Q8S8E3,DIP-48988N|uniprotkb:Q9CAJ0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135317E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48988N|uniprotkb:Q9CAJ0,DIP-53483N|uniprotkb:Q9FLB1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135319E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53474N|uniprotkb:O80920,DIP-48988N|uniprotkb:Q9CAJ0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135320E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-48988N|uniprotkb:Q9CAJ0,DIP-48581N|refseq:NP_199491|uniprotkb:Q8VZS8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135321E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31825N|refseq:NP_181907|uniprotkb:Q39026,DIP-31825N|refseq:NP_181907|uniprotkb:Q39026,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction),DIP-135355E,dip-quality-status:core,dip:0004(small scale)
DIP-48582N|refseq:NP_180174|uniprotkb:O80992,DIP-48988N|uniprotkb:Q9CAJ0,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-135318E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34948N|uniprotkb:P93022,DIP-53499N|uniprotkb:Q38832,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-135525E,dip-quality-status:core,dip:0004(small scale)
DIP-38585N|refseq:NP_176610|uniprotkb:P93002,DIP-33568N|refseq:NP_174005|uniprotkb:Q9ZVH4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-136802E,dip-quality-status:core,dip:0004(small scale)
DIP-53480N|uniprotkb:Q84MC7,DIP-36706N|refseq:NP_194338|uniprotkb:P49597,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-137230E,dip-quality-status:core,dip:0004(small scale)
DIP-34948N|uniprotkb:P93022,DIP-54845N|uniprotkb:O24408,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-137069E,dip-quality-status:core,dip:0004(small scale)
DIP-52859N|uniprotkb:Q9ZPX9,DIP-54846N|uniprotkb:Q9FHN8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-137080E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53466N|uniprotkb:Q8GYN5,DIP-58342N|uniprotkb:Q88A90,taxid:3702(Arabidopsis thaliana),taxid:323(Pseudomonas syringae pv. tomato),MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-142715E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-53483N|uniprotkb:Q9FLB1,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-181733E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-53482N|uniprotkb:Q8S8E3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-181734E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-58513N|refseq:NP_568316|uniprotkb:Q9LLC1,DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-185484E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-34976N|refseq:NP_567920|uniprotkb:Q94F62,DIP-51510N|uniprotkb:O48814,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association)|MI:0217(phosphorylation reaction)|MI:0915(physical association)|MI:0217(phosphorylation reaction),DIP-185487E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46004N|refseq:NP_199445|uniprotkb:Q9FL28,DIP-51510N|uniprotkb:O48814,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0217(phosphorylation reaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-185488E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34976N|refseq:NP_567920|uniprotkb:Q94F62,DIP-34976N|refseq:NP_567920|uniprotkb:Q94F62,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction),DIP-185489E,dip-quality-status:core,dip:0004(small scale)
DIP-51510N|uniprotkb:O48814,DIP-51510N|uniprotkb:O48814,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0217(phosphorylation reaction),DIP-185490E,dip-quality-status:core,dip:0004(small scale)
DIP-52214N|uniprotkb:Q9S7M2,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-185670E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40581N|uniprotkb:Q9SV55,DIP-39129N|refseq:NP_564075|uniprotkb:Q9LMA8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-185673E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-52391N|uniprotkb:Q94AI7,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-185674E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-52391N|uniprotkb:Q94AI7,DIP-52391N|uniprotkb:Q94AI7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185676E,dip-quality-status:core,dip:0004(small scale)
DIP-53273N|uniprotkb:Q58G47,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-185677E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53275N|uniprotkb:Q9LDU5,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-185678E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53274N|uniprotkb:Q9C9E3,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-185679E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40581N|uniprotkb:Q9SV55,DIP-52213N|uniprotkb:Q8W4J8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-185680E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53276N|uniprotkb:Q93ZM9,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0407(direct interaction),DIP-185681E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40581N|uniprotkb:Q9SV55,DIP-53278N|uniprotkb:Q9M246,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185682E,dip-quality-status:core,dip:0004(small scale)
DIP-53279N|uniprotkb:Q9C5K8,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-185683E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53277N|uniprotkb:Q8LBM2,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-185684E,dip-quality-status:core,dip:0004(small scale)
DIP-58589N|refseq:NP_563933|uniprotkb:Q9LMX5,DIP-52391N|uniprotkb:Q94AI7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185685E,dip-quality-status:core,dip:0004(small scale)
DIP-40552N|uniprotkb:Q94F39,DIP-52391N|uniprotkb:Q94AI7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185686E,dip-quality-status:core,dip:0004(small scale)
DIP-58590N|uniprotkb:O23403,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185687E,dip-quality-status:core,dip:0004(small scale)
DIP-40581N|uniprotkb:Q9SV55,DIP-58588N|refseq:NP_193208|uniprotkb:Q8GY55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association),DIP-185688E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-58591N|refseq:NP_567898|uniprotkb:Q84MB2,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-185689E,dip-quality-status:core,dip:0004(small scale)
DIP-34780N|uniprotkb:Q9LN63,DIP-58599N|refseq:NP_193635|uniprotkb:O49413,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-185702E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46671N|uniprotkb:Q9SU24,DIP-29329N,taxid:3702(Arabidopsis thaliana),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-185791E,dip-quality-status:core,dip:0004(small scale)
DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,DIP-58510N|refseq:NP_567035|uniprotkb:Q93W03,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-185555E,dip-quality-status:core,dip:0004(small scale)
DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,DIP-58511N|refseq:NP_564612|uniprotkb:Q8VZ68,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-185556E,dip-quality-status:core,dip:0004(small scale)
DIP-58512N|refseq:NP_188190|uniprotkb:Q8GRT9,DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-185557E,dip-quality-status:core,dip:0004(small scale)
DIP-58514N|refseq:NP_197143|uniprotkb:Q42533,DIP-35001N|refseq:NP_192099|uniprotkb:Q9ZST4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-185558E,dip-quality-status:core,dip:0004(small scale)
DIP-40532N|refseq:NP_566590|uniprotkb:Q9LVI4,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction),DIP-185671E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33453N|refseq:NP_563850|uniprotkb:O04492,DIP-33453N|refseq:NP_563850|uniprotkb:O04492,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186303E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-58979N|refseq:NP_565635|uniprotkb:Q9ZVD0,DIP-33453N|refseq:NP_563850|uniprotkb:O04492,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-186304E,dip-quality-status:core,dip:0004(small scale)
DIP-53279N|uniprotkb:Q9C5K8,DIP-39129N|refseq:NP_564075|uniprotkb:Q9LMA8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-186145E,dip-quality-status:core,dip:0004(small scale)
DIP-58585N|refseq:NP_199488|uniprotkb:Q9FIP9,DIP-39129N|refseq:NP_564075|uniprotkb:Q9LMA8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-186146E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-40581N|uniprotkb:Q9SV55,DIP-58585N|refseq:NP_199488|uniprotkb:Q9FIP9,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-186147E,dip-quality-status:core,dip:0004(small scale)
DIP-58586N|uniprotkb:Q9LRZ0,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-186148E,dip-quality-status:core,dip:0004(small scale)
DIP-58587N|refseq:NP_198055|uniprotkb:Q84JM4,DIP-40581N|uniprotkb:Q9SV55,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-186149E,dip-quality-status:core,dip:0004(small scale)
DIP-59003N|refseq:NP_191049|uniprotkb:Q01667,DIP-37639N|refseq:NP_566101|uniprotkb:O22265,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-186374E,dip-quality-status:core,dip:0004(small scale)
DIP-59004N|refseq:NP_192772|uniprotkb:Q9XF89,DIP-37639N|refseq:NP_566101|uniprotkb:O22265,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-186375E,dip-quality-status:core,dip:0004(small scale)
DIP-37642N|uniprotkb:P42697,DIP-37642N|uniprotkb:P42697,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-186377E,dip-quality-status:core,dip:0004(small scale)
DIP-53383N|uniprotkb:Q9LQ55,DIP-37642N|uniprotkb:P42697,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186378E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-48582N|refseq:NP_180174|uniprotkb:O80992,DIP-35025N|uniprotkb:O04719,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186576E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-36706N|refseq:NP_194338|uniprotkb:P49597,DIP-53477N|uniprotkb:Q9SSM7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186579E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-35025N|uniprotkb:O04719,DIP-53477N|uniprotkb:Q9SSM7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186581E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-35025N|uniprotkb:O04719,DIP-53474N|uniprotkb:O80920,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186582E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53483N|uniprotkb:Q9FLB1,DIP-35025N|uniprotkb:O04719,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186583E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53482N|uniprotkb:Q8S8E3,DIP-35025N|uniprotkb:O04719,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186584E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-35025N|uniprotkb:O04719,DIP-48581N|refseq:NP_199491|uniprotkb:Q8VZS8,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-186585E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-56439N|uniprotkb:O22609,DIP-56439N|uniprotkb:O22609,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187006E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187205E,dip-quality-status:core,dip:0004(small scale)
DIP-59180N|refseq:NP_196238|uniprotkb:Q9FFZ7,DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187206E,dip-quality-status:core,dip:0004(small scale)
DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,DIP-59178N|refseq:NP_187762|uniprotkb:Q9CAX3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187207E,dip-quality-status:core,dip:0004(small scale)
DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,DIP-59178N|refseq:NP_187762|uniprotkb:Q9CAX3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187208E,dip-quality-status:core,dip:0004(small scale)
DIP-59180N|refseq:NP_196238|uniprotkb:Q9FFZ7,DIP-59178N|refseq:NP_187762|uniprotkb:Q9CAX3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187209E,dip-quality-status:core,dip:0004(small scale)
DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187210E,dip-quality-status:core,dip:0004(small scale)
DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,DIP-59180N|refseq:NP_196238|uniprotkb:Q9FFZ7,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187211E,dip-quality-status:core,dip:0004(small scale)
DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,DIP-59181N|refseq:NP_197033|uniprotkb:Q9LXF3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187212E,dip-quality-status:core,dip:0004(small scale)
DIP-59181N|refseq:NP_197033|uniprotkb:Q9LXF3,DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187213E,dip-quality-status:core,dip:0004(small scale)
DIP-59180N|refseq:NP_196238|uniprotkb:Q9FFZ7,DIP-59181N|refseq:NP_197033|uniprotkb:Q9LXF3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association),DIP-187214E,dip-quality-status:core,dip:0004(small scale)
DIP-59279N|refseq:NP_196966|uniprotkb:Q9M548,DIP-59278N|refseq:NP_188907|uniprotkb:Q9LUJ3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187481E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59278N|refseq:NP_188907|uniprotkb:Q9LUJ3,DIP-53402N|uniprotkb:Q9ZVD5,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187482E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40008N|refseq:NP_195305|uniprotkb:P18616,DIP-59278N|refseq:NP_188907|uniprotkb:Q9LUJ3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187483E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59278N|refseq:NP_188907|uniprotkb:Q9LUJ3,DIP-59278N|refseq:NP_188907|uniprotkb:Q9LUJ3,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction),DIP-187484E,dip-quality-status:core,dip:0004(small scale)
DIP-59177N|refseq:NP_181154|uniprotkb:Q9SIH4,DIP-59179N|refseq:NP_180305|uniprotkb:Q9ZQI2,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0915(physical association)|MI:0915(physical association),DIP-187204E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53238N|uniprotkb:Q9CA67,DIP-59383N|refseq:NP_199522|uniprotkb:Q6NKS4,taxid:3702(Arabidopsis thaliana),taxid:3702(Arabidopsis thaliana),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-187734E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
