Entry	Status	Organism	Subcellular location [CC]
Q06611	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10737809, ECO:0000269|PubMed:15060130}; Multi-pass membrane protein {ECO:0000269|PubMed:10737809}.
P43286	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10737809, ECO:0000269|PubMed:15060130, ECO:0000269|PubMed:18234664}; Multi-pass membrane protein {ECO:0000269|PubMed:10737809, ECO:0000269|PubMed:18234664}. Note=A fuzzy intracellular localization is induced by salt (NaCl) treatment.
Q8GUN5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q949U2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00625}.
Q6R8G3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q8L4N1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000255}.
F4K487	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q96303	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15060130, ECO:0000305|PubMed:15308754}; Multi-pass membrane protein {ECO:0000305|PubMed:15308754}.
Q38954	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast inner membrane {ECO:0000305|PubMed:12172020, ECO:0000305|PubMed:12938931, ECO:0000305|PubMed:15200639}; Multi-pass membrane protein {ECO:0000305|PubMed:12172020, ECO:0000305|PubMed:12938931, ECO:0000305|PubMed:15200639}.
P42497	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
P42339	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q56YP2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q8L5W7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.
Q9LU77	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20439545}; Multi-pass membrane protein {ECO:0000305}.
Q9LFP6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19506555, ECO:0000269|PubMed:20439545, ECO:0000269|PubMed:22540348, ECO:0000269|PubMed:22760640, ECO:0000269|PubMed:23437008}; Multi-pass membrane protein {ECO:0000305}. Cell membrane {ECO:0000269|PubMed:20439545}; Multi-pass membrane protein {ECO:0000305}. Note=Localizes to endoplasmic reticulum in pollen, growing pollen tubes and leaves. {ECO:0000269|PubMed:22540348, ECO:0000269|PubMed:22760640}.
O64566	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
P93733	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q38882}. Membrane {ECO:0000250|UniProtKB:Q38882}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q38882}.
Q9C5Y0	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11706190, ECO:0000269|PubMed:23979971}; Peripheral membrane protein. Note=Colocalization with cortical microtubules also occurs. {ECO:0000269|PubMed:11549769}.
Q9SHJ6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:21896887, ECO:0000269|PubMed:22147290}; Single-pass membrane protein {ECO:0000255}.
Q7Y201	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q43867	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000269|PubMed:19144003}. Golgi apparatus membrane {ECO:0000269|PubMed:19144003}. Note=Cleaved in the Golgi apparatus by SBT6.1 (S1P) after the Arg-Arg-Leu-Met (RRLM) and Arg-Arg-Leu-Leu (RRLL) motifs. This processing is required for extracellular targeting. {ECO:0000269|PubMed:19144003}.
O22256	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9SG77	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q3E8Z8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9LXK7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q5MFV6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000305}.
Q9LY19	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q3E989	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9FJR5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000269|PubMed:28082716}.
Q9C9N6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20974974}.
Q6AWV1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
Q8LPL8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9SH26	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9C9A2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9C9U0	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9FVX2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
P48482	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
A3KPF8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q8GW57	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q1PFA6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9ZQ74	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
Q9ZUE9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9ZUY1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.
F4IRM4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000269|PubMed:28096376}; Peripheral membrane protein {ECO:0000269|PubMed:28096376}.
Q9C6S5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000305}.
P14713	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15707897}. Nucleus, nucleoplasm {ECO:0000269|PubMed:15707897}. Nucleus speckle {ECO:0000269|PubMed:15707897}. Note=Cytoplasmic in darkness, but translocated to the nucleus upon illumination, when associated with PAPP5 into speckles. {ECO:0000269|PubMed:15707897}.
P42498	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9SFB8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q64FQ2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
O64682	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:16731587, ECO:0000269|PubMed:17889649, ECO:0000269|PubMed:20040538}. Note=Targeted to the cell periphery.
F4IN58	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q8GZM7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981, ECO:0000269|PubMed:15448264, ECO:0000269|PubMed:16359394}.
Q570R7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus. Note=Migrates rapidly to speckles upon light exposure.
Q94BX4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000255}.
P61837	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:7920711}; Multi-pass membrane protein {ECO:0000269|PubMed:7920711}.
Q2V2V3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
O48723	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12226489, ECO:0000269|PubMed:16297072}.
Q8H133	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9XIL9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q8H0W1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast envelope {ECO:0000269|PubMed:16275749}. Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:16275749}. Note=May be located at the envelope membranes in premature chloroplast and at the thylakoidal membrane in mature chloroplasts.
Q2V4B9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q93Z04	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor, GPI-anchor {ECO:0000305}.
Q93Z25	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9SRH4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
O48711	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9SKX2	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
O22149	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
O81415	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q1PEC0	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q8VYZ3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q8LPF3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9SIC6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250|UniProtKB:Q9STY5}.
Q9C8E6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:26324877}.
Q9LU21	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:18785996}.
Q9XI73	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:15028209, ECO:0000269|PubMed:18431481, ECO:0000269|PubMed:20460499}; Peripheral membrane protein {ECO:0000269|PubMed:15028209, ECO:0000269|PubMed:18431481, ECO:0000269|PubMed:20460499}; Lumenal side {ECO:0000269|PubMed:15028209, ECO:0000269|PubMed:18431481, ECO:0000269|PubMed:20460499}. Note=Associated with the chloroplast NAD(P)H dehydrogenase/photosystem I (NDH/PSI) supercomplex.
Q04088	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus.
F4I6M1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast. Mitochondrion. Note=Targeted to chloroplast when translation is initiated at the AUG initiator start, and to mitochondrion when it is initiated at a non-canonical CTG leucine codon located 21-bp upstream of the initiator methionine codon. {ECO:0000269|PubMed:16169894}.
Q9LTX4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
O81305	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:O23674}.
O82274	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q8S8N6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:20696912}. Golgi apparatus {ECO:0000269|PubMed:20525850}. Cytoplasmic vesicle {ECO:0000269|PubMed:20696912}. Nucleus {ECO:0000269|PubMed:20696912}. Note=Relocalization from cytoplasmic vesicles to nucleus is MYB30-mediated. {ECO:0000269|PubMed:20696912}.
P11490	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:11719511}; Peripheral membrane protein {ECO:0000269|PubMed:11719511}; Lumenal side {ECO:0000269|PubMed:11719511}. Note=Loosely bound to the inner thylakoid membrane surface in chloroplasts.
Q9LY51	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.
Q9SSQ9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10198096}. Membrane {ECO:0000269|PubMed:10198096}; Peripheral membrane protein {ECO:0000269|PubMed:10198096}. Vacuole {ECO:0000269|PubMed:10198096}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000269|PubMed:10198096}. Note=Found in vacuoles and also associated with plasma, microsomal and mitochondrial membranes and in clathrin-coated vesicles. Not found in chloroplast or nuclei. Activation increases association of preexisting enzyme with membranes. The distribution of this conventional PLD between membrane-associated and soluble fractions varied from organ to organ and is calcium-regulated.
Q9T053	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10198096}. Membrane {ECO:0000269|PubMed:10198096}; Peripheral membrane protein {ECO:0000269|PubMed:10198096}. Note=Found mainly associated with intracellular membranes but also with mitochondrial membranes, nuclei and clathrin-coated vesicles. Not found in chloroplast.
Q9M9W8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
O23179	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12226489}.
Q0WVE9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9XIH7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9SVQ6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q940Q1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9M8Z8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
P20649	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26071421, ECO:0000305|PubMed:15308754}; Multi-pass membrane protein {ECO:0000305|PubMed:15308754}.
Q42556	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9LXR8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Peroxisome membrane {ECO:0000269|PubMed:22147290}; Single-pass membrane protein {ECO:0000255}. Mitochondrion outer membrane {ECO:0000269|PubMed:21896887, ECO:0000269|PubMed:22147290}; Single-pass membrane protein {ECO:0000255}.
Q9MAL0	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q9FHN4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q8L7Q7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
Q9SRX4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9SB37	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, extracellular space, apoplast {ECO:0000250|UniProtKB:Q9STY5}.
Q8GYW9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
O22285	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein.
O80844	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q9C884	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q9LYN3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q0WT31	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:16618929}; Single-pass type II membrane protein {ECO:0000269|PubMed:16618929}.
O80634	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:18431481}; Peripheral membrane protein {ECO:0000305}; Lumenal side {ECO:0000305}.
Q9SI62	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:26628744}; Multi-pass membrane protein {ECO:0000255}.
P56775	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_00432}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00432}.
Q9SR43	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast.
Q9SAJ4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P00560}.
Q8H112	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:18243102}; Multi-pass membrane protein {ECO:0000269|PubMed:18243102}. Note=Predominantly located in the appressed regions of the thylakoids and less abundant in the stroma lamellae.
Q9LW07	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor. Secreted, cell wall.
Q94AJ5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q8GY96	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
O80952	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast membrane {ECO:0000305|PubMed:11741606}; Multi-pass membrane protein {ECO:0000305}.
Q7XJK8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00251}.
Q6R8G7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q6R8G5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9FNP4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Phytochrome-interacting ankyrin-repeat protein 2: Cytoplasm {ECO:0000269|PubMed:21395597}. Nucleus {ECO:0000269|PubMed:21123745, ECO:0000269|PubMed:21395597}.; SUBCELLULAR LOCATION: Protein ANKYRIN REPEAT 6, mitochondrial: Mitochondrion {ECO:0000269|PubMed:21123745}.
Q9ZVX8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9SWI1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10348744, ECO:0000269|PubMed:16777956, ECO:0000269|PubMed:20071603}; Peripheral membrane protein {ECO:0000269|PubMed:10348744, ECO:0000269|PubMed:16777956, ECO:0000269|PubMed:20071603}.
Q5YGP8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9FVQ4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast membrane {ECO:0000305|PubMed:12766230, ECO:0000305|PubMed:23382251}; Multi-pass membrane protein {ECO:0000305|PubMed:12766230, ECO:0000305|PubMed:23382251}.
Q500W4	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:20817848}.
Q6NPL9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18390592}. Nucleus {ECO:0000269|PubMed:18390592}.
O23180	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
A8MS68	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast stroma {ECO:0000269|PubMed:11056213}.
Q56Y42	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000305}.
Q9XIB6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Secreted, cell wall {ECO:0000250}.
Q9LH39	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000305}.
Q8L850	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Nucleus.
O80536	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus.
Q8L5W8	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981, ECO:0000269|PubMed:16891401}.
Q9FFD0	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19506555, ECO:0000269|PubMed:20439545, ECO:0000269|PubMed:24692422}; Multi-pass membrane protein {ECO:0000305}. Cell membrane {ECO:0000269|PubMed:24692422}; Multi-pass membrane protein {ECO:0000305}. Note=Along the root developmental zones, the localization gradually shifted from cell membrane localization in the meristematic epidermal cells to internal localization in the older elongating epidermal cells. Localizes to the cell membrane in the pavement and guard cells of the cotyledon and to internal compartments in the vascular tissues. {ECO:0000269|PubMed:24692422}.
Q940Y5	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20439545}; Multi-pass membrane protein {ECO:0000305}.
Q39196	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P43287	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12566588}; Multi-pass membrane protein {ECO:0000269|PubMed:12566588}.
Q9SV31	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9FFJ3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q8W4Q3	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q8VYG9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q8LBA6	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.
Q9SQZ9	reviewed	Arabidopsis thaliana (Mouse-ear cress)	
Q948R1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000269|PubMed:11595796, ECO:0000269|PubMed:18267087, ECO:0000269|PubMed:19527719}.
Q941F1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast {ECO:0000269|PubMed:19527719}.
P42699	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane {ECO:0000269|PubMed:11034343, ECO:0000269|PubMed:11719511, ECO:0000269|PubMed:18431481}; Peripheral membrane protein {ECO:0000269|PubMed:11034343}; Lumenal side {ECO:0000269|PubMed:11034343}. Note=Loosely bound to the chloroplast thylakoid inner membrane surface (PubMed:11034343).
Q9SIE7	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:O65660}.
Q39033	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11377433}; Peripheral membrane protein {ECO:0000269|PubMed:11377433}.
Q944C1	reviewed	Arabidopsis thaliana (Mouse-ear cress)	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:17142056}. Cell membrane {ECO:0000269|PubMed:17142056}; Peripheral membrane protein {ECO:0000269|PubMed:17142056}.
