ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-27587N|uniprotkb:O15160,DIP-1136N|refseq:NP_001104026|uniprotkb:P21333,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190210E,dip-quality-status:core,dip:0004(small scale)
DIP-24202N|uniprotkb:O15350,DIP-46295N|refseq:NP_000526|uniprotkb:P54278-1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190266E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60075N|refseq:NP_990153|uniprotkb:Q9PVK1,DIP-212N|uniprotkb:Q04771,taxid:9031(Gallus gallus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190362E,dip-quality-status:core,dip:0004(small scale)
DIP-60099N|refseq:NP_081602|uniprotkb:A2AM29,DIP-44566N|refseq:NP_065700|uniprotkb:Q9HC52,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190407E,dip-quality-status:core,dip:0004(small scale)
DIP-60118N|refseq:NP_006111|uniprotkb:Q6ICR9,DIP-6185N|refseq:NP_002109|uniprotkb:P28068,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190441E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29634N|refseq:NP_075550|uniprotkb:Q9ERG0,DIP-515N|refseq:NP_001894|uniprotkb:P35221,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190444E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-33805N|refseq:NP_064590|uniprotkb:Q6GQQ9,DIP-34050N|uniprotkb:Q60803,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-190501E,dip-quality-status:core,dip:0004(small scale)
DIP-32456N|uniprotkb:P35569,DIP-24261N|uniprotkb:P62988,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190509E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-480N|uniprotkb:P06213,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190510E,dip-quality-status:core,dip:0004(small scale)
DIP-480N|uniprotkb:P06213,DIP-60129N|refseq:NP_001073401|uniprotkb:Q1XH17,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-190511E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-32536N|refseq:NP_005260|uniprotkb:P08151,DIP-31311N|uniprotkb:P41743,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0217(phosphorylation reaction)|MI:0407(direct interaction),DIP-190518E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38639N|uniprotkb:Q03112,DIP-1052N|refseq:NP_002220|uniprotkb:P17275,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190541E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46794N|uniprotkb:P70280,DIP-57384N|uniprotkb:O15400,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-190519E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32212N|uniprotkb:O88384,DIP-57384N|uniprotkb:O15400,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-190520E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32212N|uniprotkb:O88384,DIP-47274N|uniprotkb:Q9UNK0,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-190521E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32212N|uniprotkb:O88384,DIP-40358N|refseq:NP_003752|uniprotkb:Q9BV40,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-190522E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46794N|uniprotkb:P70280,DIP-47274N|uniprotkb:Q9UNK0,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190523E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-46949N|refseq:NP_082514|uniprotkb:Q8QZZ8,DIP-46794N|uniprotkb:P70280,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190524E,dip-quality-status:core,dip:0004(small scale)
DIP-46949N|refseq:NP_082514|uniprotkb:Q8QZZ8,DIP-57614N|uniprotkb:Q96NW4,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190525E,dip-quality-status:core,dip:0004(small scale)
DIP-29524N|refseq:NP_031997|uniprotkb:Q61188,DIP-34001N|uniprotkb:O43189,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190529E,dip-quality-status:core,dip:0004(small scale)
DIP-56045N|uniprotkb:Q80U70,DIP-34001N|uniprotkb:O43189,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190530E,dip-quality-status:core,dip:0004(small scale)
DIP-32855N|uniprotkb:Q60972,DIP-34001N|uniprotkb:O43189,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190532E,dip-quality-status:core,dip:0004(small scale)
DIP-38639N|uniprotkb:Q03112,DIP-150N|refseq:NP_003394|uniprotkb:P25490,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190537E,dip-quality-status:core,dip:0004(small scale)
DIP-38639N|uniprotkb:Q03112,DIP-60013N|uniprotkb:P53539,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190538E,dip-quality-status:core,dip:0004(small scale)
DIP-38639N|uniprotkb:Q03112,DIP-48788N|refseq:NP_005244|uniprotkb:P15408,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190539E,dip-quality-status:core,dip:0004(small scale)
DIP-5961N|refseq:NP_002219|uniprotkb:P05412,DIP-38639N|uniprotkb:Q03112,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190540E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-182N|uniprotkb:Q13315,DIP-40097N|refseq:NP_003286|uniprotkb:P13693,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190546E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-33604N|refseq:NP_002096|uniprotkb:P16104,DIP-40097N|refseq:NP_003286|uniprotkb:P13693,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190547E,dip-quality-status:core,dip:0004(small scale)
DIP-265N|refseq:NP_057535|uniprotkb:P53618,DIP-5976N|refseq:NP_000787|uniprotkb:P35462,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190550E,dip-quality-status:core,dip:0004(small scale)
DIP-5976N|refseq:NP_000787|uniprotkb:P35462,DIP-50375N|uniprotkb:P48444,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190551E,dip-quality-status:core,dip:0004(small scale)
DIP-5976N|refseq:NP_000787|uniprotkb:P35462,DIP-29872N|refseq:NP_057212|uniprotkb:Q9Y678,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190552E,dip-quality-status:core,dip:0004(small scale)
DIP-60116N|refseq:NP_002110|uniprotkb:P06340,DIP-60118N|refseq:NP_006111|uniprotkb:Q6ICR9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190561E,dip-quality-status:core,dip:0004(small scale)
DIP-60117N|refseq:NP_002111|uniprotkb:P13765,DIP-60118N|refseq:NP_006111|uniprotkb:Q6ICR9,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190562E,dip-quality-status:core,dip:0004(small scale)
DIP-3014N|uniprotkb:P25942,DIP-34050N|uniprotkb:Q60803,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-190569E,dip-quality-status:core,dip:0004(small scale)
DIP-3014N|uniprotkb:P25942,DIP-468N|uniprotkb:P39429,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-190570E,dip-quality-status:core,dip:0004(small scale)
DIP-43742N|uniprotkb:O08863,DIP-3014N|uniprotkb:P25942,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190571E,dip-quality-status:core,dip:0004(small scale)
DIP-29611N|refseq:NP_001075955|uniprotkb:Q96AP0,DIP-40646N|refseq:NP_937983|uniprotkb:O14746,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190575E,dip-quality-status:core,dip:0004(small scale)
DIP-31255N|uniprotkb:Q9UK80,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190576E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-44884N|refseq:NP_009007|uniprotkb:Q9BVA6,DIP-44884N|refseq:NP_009007|uniprotkb:Q9BVA6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:1148(ampylation reaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:1148(ampylation reaction)|MI:0407(direct interaction),DIP-190582E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31097N|uniprotkb:P60953,DIP-44884N|refseq:NP_009007|uniprotkb:Q9BVA6,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:1148(ampylation reaction),DIP-190583E,dip-quality-status:core,dip:0004(small scale)
DIP-44884N|refseq:NP_009007|uniprotkb:Q9BVA6,DIP-29260N|refseq:NP_008839|uniprotkb:P63000,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:1148(ampylation reaction),DIP-190584E,dip-quality-status:core,dip:0004(small scale)
DIP-41798N|refseq:NP_002950|uniprotkb:Q99523,DIP-41742N|refseq:NP_002078|uniprotkb:P28799,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190585E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29523N|refseq:NP_068676|uniprotkb:Q921E6,DIP-34001N|uniprotkb:O43189,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190531E,dip-quality-status:core,dip:0004(small scale)
DIP-96N|uniprotkb:P29317,DIP-39733N|refseq:NP_001558|uniprotkb:O15357,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190592E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34886N|uniprotkb:P21709,DIP-39733N|refseq:NP_001558|uniprotkb:O15357,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190593E,dip-quality-status:core,dip:0004(small scale)
DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,DIP-1123N|refseq:NP_002988|uniprotkb:P18827,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190596E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31652N|uniprotkb:Q9C0A0,DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190597E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29943N|refseq:AAH30133|uniprotkb:P34741,DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190598E,dip-quality-status:core,dip:0004(small scale)
DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,DIP-29944N|refseq:NP_055469|uniprotkb:O75056,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190599E,dip-quality-status:core,dip:0004(small scale)
DIP-29945N|refseq:NP_002990|uniprotkb:P31431,DIP-38309N|refseq:NP_003244|uniprotkb:Q13009,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190600E,dip-quality-status:core,dip:0004(small scale)
DIP-44289N|refseq:NP_002914|uniprotkb:P41220,DIP-606N|refseq:NP_032165|uniprotkb:P21279,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190603E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31316N|refseq:NP_057373|uniprotkb:Q9Y376,DIP-34049N|refseq:NP_057626|uniprotkb:Q9P289,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190604E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-433N|refseq:NP_003795|uniprotkb:Q13546,DIP-433N|refseq:NP_003795|uniprotkb:Q13546,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-190606E,dip-quality-status:core,dip:0004(small scale)
DIP-60142N|refseq:NP_694968|uniprotkb:Q8NHV1,DIP-60142N|refseq:NP_694968|uniprotkb:Q8NHV1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190607E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59483N|refseq:NP_056475|uniprotkb:Q9UG22,DIP-60142N|refseq:NP_694968|uniprotkb:Q8NHV1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190608E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-50009N|uniprotkb:Q6W2J9,DIP-52708N|uniprotkb:Q9BSM1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190612E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-60148N|refseq:NP_068765|uniprotkb:Q5H9F3,DIP-52708N|uniprotkb:Q9BSM1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190613E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-50009N|uniprotkb:Q6W2J9,DIP-52782N|uniprotkb:Q3KNV8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190615E,dip-quality-status:core,dip:0004(small scale)
DIP-41879N|refseq:NP_005171|uniprotkb:P35226,DIP-44567N|uniprotkb:P78364,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190616E,dip-quality-status:core,dip:0004(small scale)
DIP-41880N|refseq:NP_009075|uniprotkb:P35227,DIP-44567N|uniprotkb:P78364,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190617E,dip-quality-status:core,dip:0004(small scale)
DIP-37958N|uniprotkb:P49917,DIP-60149N,taxid:9606(Homo sapiens),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-190618E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-34442N|refseq:NP_005044|uniprotkb:P54725,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190625E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-29936N|uniprotkb:Q96RL1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190626E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60155N|refseq:NP_062550|uniprotkb:O95727,DIP-60155N|refseq:NP_062550|uniprotkb:O95727,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190627E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32865N|uniprotkb:Q99613,DIP-31114N|refseq:NP_003741|uniprotkb:Q14152,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190637E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31114N|refseq:NP_003741|uniprotkb:Q14152,DIP-50783N|uniprotkb:P41567,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190639E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-32865N|uniprotkb:Q99613,DIP-50783N|uniprotkb:P41567,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190640E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31114N|refseq:NP_003741|uniprotkb:Q14152,DIP-40995N|refseq:NP_001403|uniprotkb:P47813,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190642E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40995N|refseq:NP_001403|uniprotkb:P47813,DIP-32865N|uniprotkb:Q99613,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190643E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60163N|refseq:NP_001136045|uniprotkb:P20839,DIP-60163N|refseq:NP_001136045|uniprotkb:P20839,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190645E,dip-quality-status:core,dip:0004(small scale)
DIP-39750N|uniprotkb:Q13627,DIP-39750N|uniprotkb:Q13627,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction),DIP-190648E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-40607N|uniprotkb:Q9BUL8,DIP-40607N|uniprotkb:Q9BUL8,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190649E,dip-quality-status:core,dip:0004(small scale)
DIP-60164N|refseq:NP_083798|uniprotkb:Q8VDU0,DIP-32937N|refseq:NP_006176|uniprotkb:Q14980,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190651E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59966N|refseq:NP_660341|uniprotkb:Q8IUX4,DIP-59966N|refseq:NP_660341|uniprotkb:Q8IUX4,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190653E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29410N|uniprotkb:Q15637,DIP-2154N|uniprotkb:P26368,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190654E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-33103N|refseq:NP_002464|uniprotkb:P35579,DIP-33103N|refseq:NP_002464|uniprotkb:P35579,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190655E,dip-quality-status:core,dip:0004(small scale)
DIP-36474N|uniprotkb:Q8NG31,DIP-24203N|refseq:NP_001202|uniprotkb:O60566,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-190657E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-304N|refseq:NP_000203|uniprotkb:P05106,DIP-53098N|uniprotkb:Q71LX4,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-190659E,dip-quality-status:core,dip:0004(small scale)
DIP-53098N|uniprotkb:Q71LX4,DIP-312N|uniprotkb:P05556,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-190660E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-127N|refseq:NP_000386|uniprotkb:P32927,DIP-42728N|refseq:NP_006209|uniprotkb:P42336,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0217(phosphorylation reaction),DIP-190663E,dip-quality-status:core,dip:0004(small scale)
DIP-49524N|uniprotkb:Q8CFN5,DIP-29860N|uniprotkb:Q8WUI4,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190668E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-52693N|uniprotkb:Q6ZSG1,DIP-42138N|refseq:NP_005405|uniprotkb:P12757,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190669E,dip-quality-status:core,dip:0004(small scale)
DIP-31514N|refseq:NP_003027|uniprotkb:P12755,DIP-52693N|uniprotkb:Q6ZSG1,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190670E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-36708N|refseq:NP_005576|uniprotkb:O43541,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190671E,dip-quality-status:core,dip:0004(small scale)
DIP-42252N|refseq:NP_005895|uniprotkb:O15105,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190672E,dip-quality-status:core,dip:0004(small scale)
DIP-52693N|uniprotkb:Q6ZSG1,DIP-36708N|refseq:NP_005576|uniprotkb:O43541,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190673E,dip-quality-status:core,dip:0004(small scale)
DIP-52693N|uniprotkb:Q6ZSG1,DIP-42252N|refseq:NP_005895|uniprotkb:O15105,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190674E,dip-quality-status:core,dip:0004(small scale)
DIP-24261N|uniprotkb:P62988,DIP-31514N|refseq:NP_003027|uniprotkb:P12755,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-190676E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60169N|refseq:NP_055854|uniprotkb:Q9BZQ4,DIP-24261N|uniprotkb:P62988,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-190677E,dip-quality-status:core,dip:0004(small scale)
DIP-37781N|refseq:NP_002640|uniprotkb:P48736,DIP-31583N|refseq:NP_032881|uniprotkb:P68404,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-190683E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-60179N|uniprotkb:Q3U6Q4,DIP-37781N|refseq:NP_002640|uniprotkb:P48736,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction),DIP-190684E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34187N|uniprotkb:P05771,DIP-37781N|refseq:NP_002640|uniprotkb:P48736,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-190687E,dip-quality-status:core,dip:0004(small scale)
DIP-27515N|uniprotkb:Q9Y4K3,DIP-37562N|uniprotkb:Q9UKE5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-190689E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-6223N|refseq:NP_066961|uniprotkb:Q12933,DIP-37562N|uniprotkb:Q9UKE5,taxid:9606(Homo sapiens),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0915(physical association),DIP-190690E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
