ID_interactor_A,ID_interactor_B,Taxid_interactor_A,Taxid_interactor_B,Interaction_type(s),Interaction_identifier(s),Confidence_value(s),Processing_Status
DIP-5762N|refseq:NP_034243|uniprotkb:P01132,DIP-405N|refseq:NP_005219|uniprotkb:P00533,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0915(physical association),DIP-188339E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)
DIP-57227N|uniprotkb:Q32MD9,DIP-31564N|uniprotkb:P15116,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188326E,dip-quality-status:core,dip:0004(small scale)
DIP-29742N|uniprotkb:P62991,DIP-5763N|uniprotkb:Q01279,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188344E,dip-quality-status:core,dip:0004(small scale)
DIP-31499N|refseq:NP_032254|uniprotkb:O09106,DIP-469N|uniprotkb:Q60520,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188365E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32854N|uniprotkb:P70288,DIP-469N|uniprotkb:Q60520,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188369E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-32854N|uniprotkb:P70288,DIP-36630N|refseq:NP_035972|uniprotkb:Q9R190,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188370E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38599N|uniprotkb:Q6ZQ88,DIP-32854N|uniprotkb:P70288,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188371E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31499N|refseq:NP_032254|uniprotkb:O09106,DIP-36630N|refseq:NP_035972|uniprotkb:Q9R190,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188372E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-38599N|uniprotkb:Q6ZQ88,DIP-31499N|refseq:NP_032254|uniprotkb:O09106,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188373E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31345N|refseq:NP_080800|uniprotkb:Q9CQ20,DIP-36122N|uniprotkb:Q13085,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188379E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-469N|uniprotkb:Q60520,DIP-951N|uniprotkb:Q9Y618,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-188362E,dip-quality-status:core,dip:0002(small scale)
DIP-44833N|refseq:NP_031937|uniprotkb:O35393,DIP-661N|refseq:NP_036079|uniprotkb:P63085,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188376E,dip-quality-status:core,dip:0004(small scale)
DIP-44833N|refseq:NP_031937|uniprotkb:O35393,DIP-29117N|uniprotkb:P63086,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-188377E,dip-quality-status:core,dip:0004(small scale)
DIP-32621N|refseq:NP_035648|uniprotkb:P48025,DIP-32621N|refseq:NP_035648|uniprotkb:P48025,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0217(phosphorylation reaction),DIP-188297E,dip-quality-status:core,dip:0004(small scale)
DIP-32621N|refseq:NP_035648|uniprotkb:P48025,DIP-442N|uniprotkb:P42227,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0217(phosphorylation reaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188298E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46845N|uniprotkb:Q6ZQ08,DIP-59508N|refseq:NP_918953|uniprotkb:P60322,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188305E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-41848N|refseq:NP_035938|uniprotkb:P27577,DIP-29117N|uniprotkb:P63086,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0217(phosphorylation reaction),DIP-188392E,dip-quality-status:core,dip:0004(small scale)
DIP-5974N|uniprotkb:P45481,DIP-41848N|refseq:NP_035938|uniprotkb:P27577,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188393E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-41847N|uniprotkb:P15037,DIP-5974N|uniprotkb:P45481,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-188394E,dip-quality-status:core,dip:0004(small scale)
DIP-661N|refseq:NP_036079|uniprotkb:P63085,DIP-38517N|uniprotkb:Q9R194,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188210E,dip-quality-status:core,dip:0004(small scale)
DIP-31345N|refseq:NP_080800|uniprotkb:Q9CQ20,DIP-32276N|refseq:NP_579938|uniprotkb:Q5SWU9,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188384E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59530N|uniprotkb:P13591,DIP-59528N|refseq:NP_033207|uniprotkb:O35696,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0559(glycosylation reaction),DIP-188385E,dip-quality-status:core,dip:0004(small scale)
DIP-59531N|refseq:NP_001091987,DIP-59528N|refseq:NP_033207|uniprotkb:O35696,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0559(glycosylation reaction)|MI:0559(glycosylation reaction),DIP-188387E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31345N|refseq:NP_080800|uniprotkb:Q9CQ20,DIP-31345N|refseq:NP_080800|uniprotkb:Q9CQ20,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188381E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29546N|refseq:NP_071855|uniprotkb:Q8VDD5,DIP-59504N|refseq:NP_044629,taxid:10090(Mus musculus),taxid:10298(human herpesvirus 1),MI:0915(physical association)|MI:0915(physical association),DIP-188247E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31345N|refseq:NP_080800|uniprotkb:Q9CQ20,DIP-51617N|uniprotkb:O00763,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188380E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59471N|uniprotkb:Q8CII9,DIP-320N|uniprotkb:Q62120,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188103E,dip-quality-status:core,dip:0004(small scale)
DIP-41965N|uniprotkb:P52332,DIP-59472N|refseq:NP_032398|uniprotkb:P16872,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188104E,dip-quality-status:core,dip:0004(small scale)
DIP-176N|uniprotkb:P30309,DIP-31554N|refseq:NP_683747|uniprotkb:P18654,taxid:8355(Xenopus laevis),taxid:10090(Mus musculus),MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction)|MI:0217(phosphorylation reaction),DIP-188106E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59480N|refseq:NP_035743|uniprotkb:O35235,DIP-48710N|refseq:NP_033425|uniprotkb:O35305,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188121E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59480N|refseq:NP_035743|uniprotkb:O35235,DIP-59481N,taxid:10090(Mus musculus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-188122E,dip-quality-status:core,dip:0004(small scale)
DIP-59480N|refseq:NP_035743|uniprotkb:O35235,DIP-59482N,taxid:10090(Mus musculus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-188123E,dip-quality-status:core,dip:0004(small scale)
DIP-33403N|uniprotkb:P13497,DIP-59486N|refseq:NP_033170|uniprotkb:P97299,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0915(physical association),DIP-188129E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-53820N|uniprotkb:Q9UHR4,DIP-32858N|uniprotkb:Q08509,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-188134E,dip-quality-status:core,dip:0004(small scale)
DIP-214N|uniprotkb:Q01705,DIP-1134N|uniprotkb:P49768,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0570(protein cleavage),DIP-188149E,dip-quality-status:core,dip:0004(small scale)
DIP-169N|refseq:NP_003137|uniprotkb:Q08945,DIP-55972N|uniprotkb:Q920B9,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188150E,dip-quality-status:core,dip:0004(small scale)
DIP-59495N|uniprotkb:Q8IXN4,DIP-59493N|refseq:NP_035413|uniprotkb:P56716,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0217(phosphorylation reaction),DIP-188151E,dip-quality-status:core,dip:0004(small scale)
DIP-59494N|refseq:NP_001139275|uniprotkb:E9Q4B2,DIP-59493N|refseq:NP_035413|uniprotkb:P56716,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188152E,dip-quality-status:core,dip:0004(small scale)
DIP-49680N|uniprotkb:P52633,DIP-5958N|refseq:NP_035274|uniprotkb:P23204,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188154E,dip-quality-status:core,dip:0004(small scale)
DIP-38518N|refseq:NP_035196|uniprotkb:O54943,DIP-38517N|uniprotkb:Q9R194,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188164E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-46845N|uniprotkb:Q6ZQ08,DIP-48569N|uniprotkb:Q9HCJ0,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-188172E,dip-quality-status:core,dip:0004(small scale)
DIP-46843N|uniprotkb:Q60809,DIP-48569N|uniprotkb:Q9HCJ0,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-188173E,dip-quality-status:core,dip:0004(small scale)
DIP-29102N|uniprotkb:Q99LI8,DIP-32510N|refseq:NP_034534|uniprotkb:O35668,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188174E,dip-quality-status:core,dip:0004(small scale)
DIP-43943N|refseq:NP_034277|uniprotkb:Q80VP1,DIP-59491N|refseq:NP_034249|uniprotkb:Q9WVK4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188178E,dip-quality-status:core,dip:0004(small scale)
DIP-59492N|refseq:NP_082260|uniprotkb:Q91W69,DIP-59491N|refseq:NP_034249|uniprotkb:Q9WVK4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188179E,dip-quality-status:core,dip:0004(small scale)
DIP-33064N|refseq:NP_001972|uniprotkb:P42566,DIP-43943N|refseq:NP_034277|uniprotkb:Q80VP1,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188180E,dip-quality-status:core,dip:0004(small scale)
DIP-59492N|refseq:NP_082260|uniprotkb:Q91W69,DIP-33064N|refseq:NP_001972|uniprotkb:P42566,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-188181E,dip-quality-status:core,dip:0004(small scale)
DIP-46806N|uniprotkb:Q8BH64,DIP-59492N|refseq:NP_082260|uniprotkb:Q91W69,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188183E,dip-quality-status:core,dip:0004(small scale)
DIP-43943N|refseq:NP_034277|uniprotkb:Q80VP1,DIP-46806N|uniprotkb:Q8BH64,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188182E,dip-quality-status:core,dip:0004(small scale)
DIP-59498N|refseq:NP_032365|uniprotkb:P15530,DIP-59498N|refseq:NP_032365|uniprotkb:P15530,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0195(covalent binding)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188191E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-41020N|refseq:NP_031792|uniprotkb:O88689,DIP-59561N|refseq:NP_444372|uniprotkb:Q91VD8,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188634E,dip-quality-status:core,dip:0004(small scale)
DIP-41020N|refseq:NP_031792|uniprotkb:O88689,DIP-29102N|uniprotkb:Q99LI8,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188635E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59534N|uniprotkb:Q3UZZ4,DIP-59535N|refseq:NP_001164478|uniprotkb:Q8BHB0,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188585E,dip-quality-status:core,dip:0004(small scale)
DIP-46115N|uniprotkb:Q8K3Z0,DIP-59534N|uniprotkb:Q3UZZ4,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188586E,dip-quality-status:core,dip:0004(small scale)
DIP-59545N|uniprotkb:Q3V096,DIP-85N|refseq:NP_032715|uniprotkb:P25799,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188605E,dip-quality-status:core,dip:0004(small scale)
DIP-59546N|refseq:NP_082941,DIP-85N|refseq:NP_032715|uniprotkb:P25799,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188606E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-31571N|refseq:NP_035288|uniprotkb:P31324,DIP-6086N|refseq:NP_032880|uniprotkb:P05132,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0217(phosphorylation reaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188746E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59567N|refseq:NP_031445|uniprotkb:P34971,DIP-59568N|refseq:NP_031446|uniprotkb:P18762,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188747E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-2651N|uniprotkb:P41182,DIP-5974N|uniprotkb:P45481,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188756E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-320N|uniprotkb:Q62120,DIP-42763N|uniprotkb:P48356,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188712E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-47785N|refseq:NP_032538|uniprotkb:Q91ZX7,DIP-42763N|uniprotkb:P48356,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188713E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59564N|refseq:NP_032866,DIP-119N|uniprotkb:P27986,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-188687E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-34574N|refseq:NP_005622|uniprotkb:Q99835,DIP-29742N|uniprotkb:P62991,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188908E,dip-quality-status:core,dip:0004(small scale)
DIP-32457N|refseq:NP_031609|uniprotkb:O88602,DIP-31970N|refseq:NP_001106796|uniprotkb:P23818,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188618E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59655N|refseq:NP_001032375|uniprotkb:E2JF22,DIP-59655N|refseq:NP_001032375|uniprotkb:E2JF22,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188944E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-647N|refseq:NP_035732|uniprotkb:P26039,DIP-312N|uniprotkb:P05556,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188964E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59585N|refseq:NP_001080946|uniprotkb:P33148,DIP-31560N|refseq:NP_031640|uniprotkb:Q02248,taxid:8355(Xenopus laevis),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-188794E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-661N|refseq:NP_036079|uniprotkb:P63085,DIP-59591N|refseq:NP_476842|uniprotkb:P13002,taxid:10090(Mus musculus),taxid:7227(Drosophila melanogaster),MI:0217(phosphorylation reaction),DIP-188804E,dip-quality-status:core,dip:0004(small scale)
DIP-59594N|refseq:NP_031415|uniprotkb:P04756,DIP-59593N|refseq:NP_080671|uniprotkb:Q9CQU3,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188806E,dip-quality-status:core,dip:0004(small scale)
DIP-57059N|uniprotkb:Q64010,DIP-59583N,taxid:10090(Mus musculus),taxid:-2(chemical synthesis),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188775E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-31071N|uniprotkb:P05480,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188832E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-29281N|refseq:NP_064389|uniprotkb:Q9JHD1,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188833E,dip-quality-status:core,dip:0004(small scale)
DIP-36317N|refseq:NP_997108|uniprotkb:Q6NZM9,DIP-29207N|refseq:NP_034418|uniprotkb:P23242,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188834E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29207N|refseq:NP_034418|uniprotkb:P23242,DIP-40855N|uniprotkb:Q9Z2V6,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188835E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-59617N|refseq:NP_001096132|uniprotkb:A7TZE6,DIP-59617N|refseq:NP_001096132|uniprotkb:A7TZE6,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188850E,dip-quality-status:core,dip:0004(small scale)
DIP-46151N|uniprotkb:Q9HD67,DIP-32026N|uniprotkb:P97798,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-188852E,dip-quality-status:core,dip:0004(small scale)
DIP-46527N|uniprotkb:P26955,DIP-59622N|uniprotkb:P05532,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-188856E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-59621N|uniprotkb:P26952,DIP-59622N|uniprotkb:P05532,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188857E,dip-quality-status:core,dip:0004(small scale)
DIP-37578N|uniprotkb:O75962,DIP-54914N|uniprotkb:Q811T9,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction),DIP-188859E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-42262N|refseq:NP_033396|uniprotkb:Q64729,DIP-59628N|refseq:NP_034868|uniprotkb:P05533,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188868E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29017N|uniprotkb:Q9UBU8,DIP-59633N|uniprotkb:Q5SPL2,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-188878E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-52312N|uniprotkb:P31273,DIP-32547N|uniprotkb:O88895,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188932E,dip-quality-status:core,dip:0004(small scale)
DIP-31970N|refseq:NP_001106796|uniprotkb:P23818,DIP-41720N|uniprotkb:Q71RJ2,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-188620E,dip-quality-status:core,dip:0004(small scale)
DIP-1065N|refseq:NP_033871|uniprotkb:P10417,DIP-41636N|uniprotkb:O88597,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-188983E,dip-quality-status:core,dip:0004(small scale)
DIP-32115N|uniprotkb:Q9Z1N2,DIP-59666N,taxid:10090(Mus musculus),taxid:-2(chemical synthesis),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-188986E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)
DIP-524N|refseq:NP_044650,DIP-48408N|refseq:NP_932775|uniprotkb:Q6PGF3,taxid:10298(human herpesvirus 1),taxid:10090(Mus musculus),MI:0915(physical association),DIP-189071E,dip-quality-status:core,dip:0004(small scale)
DIP-38599N|uniprotkb:Q6ZQ88,DIP-59651N|refseq:NP_666091|uniprotkb:Q6PDQ2,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-189125E,dip-quality-status:core,dip:0004(small scale)
DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,DIP-59768N|refseq:NP_001074773|uniprotkb:B2RU98,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-189291E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-29304N|uniprotkb:P18850,DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-189293E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-405N|refseq:NP_005219|uniprotkb:P00533,DIP-29742N|uniprotkb:P62991,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-189294E,dip-quality-status:core,dip:0004(small scale)
DIP-29742N|uniprotkb:P62991,DIP-1055N|refseq:NP_000213|uniprotkb:P10721,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-189295E,dip-quality-status:core,dip:0004(small scale)
DIP-29742N|uniprotkb:P62991,DIP-33880N|refseq:NP_004963|uniprotkb:O60674,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-189296E,dip-quality-status:core,dip:0004(small scale)
DIP-29742N|uniprotkb:P62991,DIP-59769N|refseq:NP_004110|uniprotkb:P36888,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-189297E,dip-quality-status:core,dip:0004(small scale)
DIP-59778N|refseq:NP_001030050|uniprotkb:A2AC94,DIP-59777N|refseq:NP_081545|uniprotkb:Q6P5G9,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-189314E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)
DIP-215N|uniprotkb:P35918,DIP-39669N|refseq:NP_032835|uniprotkb:P05622,taxid:10090(Mus musculus),taxid:10090(Mus musculus),MI:0915(physical association),DIP-189317E,dip-quality-status:core,dip:0004(small scale)
